QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20242,05677411,1,0,1,140,D,1,D,03,D,1555,D,,A,20,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677551,1,0,1,180,D,1,D,03,D,308,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677721,1,0,1,120,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677721,2,0,1,100,D,1,D,05,D,887,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677721,3,0,1,140,D,1,D,05,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677771,1,0,1,120,D,1,D,04,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05677912,1,0,1,195,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05678421,1,0,1,195,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05679441,1,0,1,160,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05679501,1,0,1,100,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05680091,1,0,1,210,D,3,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05680091,2,0,1,120,D,3,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681011,1,0,1,140,D,3,D,05,D,800,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681011,2,0,1,100,D,3,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681371,1,0,1,170,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681471,1,0,1,140,D,1,D,03,D,765,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681591,1,0,1,160,D,1,D,03,D,354,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05681641,1,0,1,140,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682211,1,0,1,195,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682241,1,0,1,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682671,1,0,1,180,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682751,1,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682761,1,0,1,195,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05682781,1,0,1,160,D,1,D,04,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05683391,1,0,1,140,D,1,D,03,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05683471,1,0,1,100,D,2,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05683581,1,0,1,100,D,1,D,04,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05683641,1,0,1,140,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05683811,1,0,1,140,D,1,D,03,D,4636,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05683991,1,0,1,120,D,1,D,04,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05684001,1,0,1,140,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05684101,1,0,1,195,D,1,D,05,D,483,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05684511,1,0,1,140,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05684511,2,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05684671,1,0,1,195,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05685281,1,0,1,100,D,1,D,03,D,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05685361,1,0,1,160,D,1,D,04,D,600,F,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05685631,1,0,1,140,D,1,D,05,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05685681,1,0,1,120,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05686031,1,0,1,160,D,1,D,03,D,800,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05686051,1,0,1,140,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05687231,1,0,1,195,D,1,D,04,D,827,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05687851,1,0,1,210,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05688801,1,0,1,160,D,1,D,03,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05688811,1,0,1,195,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05689181,1,0,1,120,D,3,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05538854,1,0,1,140,D,1,D,06,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05538924,1,0,1,140,D,1,D,06,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05539864,1,0,1,220,D,1,D,06,D,,H,,A,,H,100,D,120,D,140,D,,A,,A,,A,,A,,A,,,A
20243,05539864,1,1,1,100,D,1,D,06,D,3200,E,,A,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05539864,1,2,1,120,D,1,D,06,D,533,E,,A,0,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05539864,1,3,1,140,D,1,D,06,D,1867,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05540324,1,0,1,160,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05540824,1,0,1,100,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05540824,2,0,1,195,D,1,D,05,D,700,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05540894,1,0,1,195,D,1,D,05,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05541484,1,0,2,140,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05541524,1,0,1,120,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05541694,1,0,1,210,D,1,D,06,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05542104,1,0,1,120,D,1,D,06,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05542364,1,0,1,140,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05542904,1,0,1,195,D,1,D,05,D,732,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05543624,1,0,1,100,D,1,D,06,D,1032,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05544094,1,0,1,120,D,1,D,06,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05544194,1,0,1,160,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05544574,1,0,1,140,D,1,D,05,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05545034,1,0,1,120,D,1,D,06,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05545034,2,0,1,160,D,1,D,06,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05545864,1,0,1,100,D,1,D,06,D,1000,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546004,1,0,1,100,D,1,D,05,D,419,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546044,1,0,1,140,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05546874,1,0,1,195,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548224,1,0,1,160,D,1,D,06,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548484,1,0,1,120,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05548984,1,0,1,100,D,1,D,06,D,5413,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05549034,2,0,1,180,D,1,D,04,D,200,D,,A,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549034,3,0,1,140,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05549184,1,0,1,140,D,1,D,06,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05549824,1,0,1,195,D,1,D,06,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05550144,1,0,1,140,D,1,D,05,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551104,1,0,1,140,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05551564,1,0,1,160,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05552534,1,0,1,120,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05552664,1,0,1,100,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05552664,2,0,2,195,D,1,D,05,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05554154,1,0,2,195,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05554254,1,0,1,100,D,1,D,05,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05554814,1,0,1,195,D,1,D,07,D,615,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05555104,1,0,1,120,D,1,D,05,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05555704,1,0,1,140,D,1,D,07,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05557394,1,0,1,160,D,1,D,07,D,415,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05557404,1,0,1,140,D,1,D,07,D,199,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05557664,1,0,1,220,D,1,D,07,D,,H,,A,,H,220,D,170,D,,A,,A,,A,,A,,A,,A,,,A
20243,05557664,1,1,1,120,D,1,D,07,D,147,E,,A,0,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05557664,1,2,1,195,D,1,D,07,D,633,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05557684,1,0,1,195,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05558224,1,0,1,100,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05558314,1,0,1,140,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05558824,1,0,1,195,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05559534,1,0,1,140,D,1,D,07,D,254,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05561304,1,0,1,140,D,1,D,06,D,1300,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05561464,1,0,1,180,D,1,D,07,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05561804,1,0,1,140,D,1,D,08,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05562084,1,0,1,140,D,1,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05562514,1,0,1,140,D,1,D,07,D,733,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05564054,1,0,1,120,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05564634,1,0,1,140,D,3,D,06,D,1500,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05564634,2,0,1,195,D,3,D,06,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565194,1,0,1,140,D,1,D,08,D,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565194,2,0,1,160,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565194,3,0,1,100,D,1,D,08,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565194,4,0,1,120,D,1,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565204,1,0,1,195,D,1,D,07,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05565444,1,0,1,160,D,1,D,08,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05566554,1,0,1,195,D,1,D,07,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567184,1,0,2,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567514,1,0,1,140,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567514,2,0,1,140,D,1,D,07,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567514,3,0,1,195,D,1,D,07,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567574,1,0,1,120,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05567654,1,0,2,195,D,1,D,06,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05568074,1,0,1,195,D,1,D,07,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05568184,1,0,1,180,D,3,D,08,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05569114,1,0,1,180,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05569294,1,0,1,140,D,1,D,08,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05569544,1,0,1,160,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05569544,2,0,1,180,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05570794,1,0,1,120,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05570964,1,0,1,195,D,1,D,08,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05571224,1,0,2,100,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05571504,1,0,1,140,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05572304,1,0,1,140,D,1,D,08,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,A
20243,05572914,1,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05573693,1,0,1,140,D,1,D,05,D,2220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05574003,1,0,1,120,D,1,D,04,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05574473,1,0,1,100,D,1,D,05,D,1011,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05574473,2,0,1,140,D,2,D,,A,,A,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05575323,1,0,1,195,D,1,D,06,D,257,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05575333,1,0,1,120,D,1,D,06,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05575563,1,0,1,100,D,3,D,04,D,550,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05575603,1,0,1,100,D,1,D,05,D,1144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05575993,1,0,1,140,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05576023,1,0,1,160,D,1,D,06,D,630,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05576513,1,0,1,140,D,1,D,05,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05576703,1,0,1,100,D,3,D,06,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05577003,1,0,1,100,D,1,D,06,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05577343,1,0,1,160,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05577503,1,0,1,140,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05577523,1,0,1,120,D,1,D,06,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05577533,1,0,1,195,D,1,D,04,D,588,D,,A,49,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05578143,1,0,2,100,D,1,D,04,D,1900,D,,A,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05579053,1,0,1,140,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05579063,1,0,1,100,D,1,D,05,D,6670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05579213,1,0,1,195,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05579213,2,0,1,100,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05580153,1,0,2,120,D,1,D,04,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05580633,1,0,1,140,D,1,D,05,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05580633,2,0,1,100,D,1,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05580633,3,0,1,120,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05581873,1,0,1,195,D,2,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05582283,1,0,1,195,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05583443,1,0,1,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05583473,1,0,1,160,D,1,D,04,D,556,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05583843,1,0,1,180,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05583983,1,0,1,100,D,1,D,06,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05584683,1,0,1,195,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05584793,1,0,1,140,D,1,D,05,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05584793,2,0,1,160,D,1,D,05,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05585033,1,0,1,140,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05586033,1,0,1,100,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05586263,1,0,1,140,D,1,D,07,D,670,D,,A,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05586693,1,0,1,195,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05587053,1,0,1,100,D,1,D,06,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05587053,2,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05587423,1,0,1,160,D,3,D,05,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05587433,1,0,1,195,D,1,D,07,D,728,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05587613,1,0,1,195,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05588053,1,0,1,140,D,3,D,07,D,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05588333,1,0,1,195,D,1,D,07,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05588653,1,0,1,140,D,2,D,,A,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05588653,2,0,2,140,D,1,D,05,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05589123,1,0,1,195,D,1,D,06,D,800,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05589793,1,0,1,120,D,1,D,07,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05590323,1,0,1,140,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05590763,1,0,1,140,D,1,D,06,D,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05590863,1,0,1,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05591243,1,0,1,140,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05591543,1,0,1,100,D,1,D,06,D,830,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05591653,1,0,2,120,D,1,D,05,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05592003,1,0,1,100,D,1,D,07,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05592003,2,0,1,140,D,1,D,07,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05592473,1,0,1,140,D,1,D,06,D,822,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05592943,1,0,1,195,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593053,1,0,1,100,D,3,D,06,D,862,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593053,2,0,1,100,D,3,D,06,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593653,1,0,1,120,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593833,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593903,1,0,1,140,D,1,D,06,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05593903,2,0,2,120,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05594143,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05595153,1,0,1,100,D,1,D,05,D,100,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05595343,1,0,1,120,D,1,D,07,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05596093,1,0,2,140,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05596153,1,0,1,195,D,3,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05600503,1,0,1,120,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05601333,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05601393,1,0,2,120,D,1,D,06,D,275,D,,A,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05601393,2,0,2,160,D,1,D,06,D,815,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05601553,1,0,1,120,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05601653,1,0,1,195,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05602143,1,0,2,220,D,1,D,06,D,,H,,A,,A,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,,A
20243,05602143,1,1,2,100,D,1,D,06,D,1593,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05602143,1,2,2,140,D,1,D,06,D,928,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05602143,1,3,2,160,D,1,D,06,D,1193,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05602143,1,4,2,120,D,1,D,06,D,265,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
