QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,POLICYIB,POLI_YIB,PLCYSTAB,PLCY_TAB,POLICYYB,POLI_YYB,INSPRPY1,INSP_PY1,INSPRPY2,INSP_PY2,INSPRPY3,INSP_PY3,INSPRPY4,INSP_PY4,INSPRPY5,INSP_PY5,INSPRPY6,INSP_PY6,PAYDEDPR,PAYD_DPR,QINSRDDZ,QINS_DDZ,QPROPDDZ,QPRO_DDZ,QRTINDDZ,QRTI_DDZ,INSPTYPE,INSP_YPE,INSCMB1,INSCMB1_,INSCMB2,INSCMB2_,INSCMB3,INSCMB3_,INSCMB4,INSCMB4_,INSCMB5,INSCMB5_,INSCMB6,INSCMB6_,INSCMB7,INSCMB7_,INSCMB8,INSCMB8_,INSCMB9,INSCMB9_,PREMOUT,PREMOUT_,PREMYOU,PREMYOU_,INSRPMPD,INSRPMXB,INSR_MPD,INSR_MXB,QLIFX,QLIFX_,QOTHX,QOTHX_,QADINS3X,QADI_S3X,QADHOM3X,QADH_M3X,QADRNT3X,QADR_T3X,INSEX3A
20241,05287714,21,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,233,D,D,,A,,A,699,D,,A,,A,1
20241,05287714,22,0,5,06,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,105,D,D,,A,,A,,A,315,D,,A,1
20241,05287754,6,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,224,D,D,,A,,A,672,D,,A,,A,1
20241,05287774,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,128,D,D,,A,,A,64,D,,A,,A,1
20241,05287774,15,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05287784,6,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A,1
20241,05287804,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,150,D,D,,A,,A,450,D,,A,,A,1
20241,05287804,15,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,100,D,D,,A,,A,,A,300,D,,A,1
20241,05287834,14,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,500,D,D,1500,D,,A,,A,,A,,A,1
20241,05287834,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,2000,D,D,,A,,A,1000,D,,A,,A,1
20241,05287834,16,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,3000,D,D,,A,,A,,A,1500,D,,A,1
20241,05287834,17,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,200,D,D,,A,100,D,,A,,A,,A,1
20241,05287874,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,130,D,D,,A,,A,390,D,,A,,A,1
20241,05287894,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05287894,17,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05287944,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,135,D,D,,A,,A,405,D,,A,,A,1
20241,05287944,11,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,23,D,D,,A,,A,,A,,A,69,D,1
20241,05287994,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05287994,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288104,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1975,D,D,,A,,A,494,D,,A,,A,1
20241,05288104,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,670,D,D,,A,,A,,A,670,D,,A,1
20241,05288114,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20241,05288124,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,272,D,D,,A,,A,816,D,,A,,A,1
20241,05288124,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1776,D,D,,A,,A,,A,444,D,,A,1
20241,05288174,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,55,D,D,,A,,A,165,D,,A,,A,1
20241,05288184,12,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,100,D,D,300,D,,A,,A,,A,,A,1
20241,05288184,13,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,900,D,,A,,A,,A,,A,1
20241,05288184,14,0,5,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,200,D,D,600,D,,A,,A,,A,,A,1
20241,05288184,15,0,5,04,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,120,D,D,120,D,,A,,A,,A,,A,1
20241,05288184,16,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,102,D,D,,A,,A,306,D,,A,,A,1
20241,05288214,16,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,380,D,D,,A,,A,380,D,,A,,A,1
20241,05288214,17,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288254,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,250,D,D,,A,,A,750,D,,A,,A,1
20241,05288254,8,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288264,14,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,890,D,D,890,D,,A,,A,,A,,A,1
20241,05288264,15,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288264,16,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288324,13,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,68,D,D,,A,,A,204,D,,A,,A,1
20241,05288334,11,0,1,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,300,D,D,,A,,A,,A,,A,75,D,
20241,05288354,20,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,2500,D,D,,A,,A,625,D,,A,,A,1
20241,05288354,21,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1200,D,D,,A,,A,,A,300,D,,A,1
20241,05288404,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05288404,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,450,D,D,,A,,A,225,D,,A,,A,1
20241,05288404,13,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288494,12,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,,D,A,,A,,A,,A,,A,,A,2
20241,05288494,13,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288494,14,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20241,05288544,17,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,275,D,D,,A,,A,825,D,,A,,A,1
20241,05288544,18,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,250,D,D,,A,,A,,A,63,D,,A,1
20241,05288544,19,0,5,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,230,D,D,690,D,,A,,A,,A,,A,1
20241,05288604,10,0,5,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1385,D,D,,A,,A,,A,346,D,,A,1
20241,05288664,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,01,,D,C,60,F,,A,,A,,A,,A,1
20241,05288664,16,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,01,,D,C,792,F,,A,,A,,A,,A,1
20241,05288664,17,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A,1
20241,05288664,19,0,5,05,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,62,D,D,,A,,A,,A,,A,186,D,1
20241,05288674,13,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,,D,A,,A,,A,,A,,A,,A,2
20241,05288674,14,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,,D,A,,A,,A,,A,,A,,A,2
20241,05288674,15,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,184,D,D,,A,,A,552,D,,A,,A,1
20241,05288674,16,0,5,04,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,17,D,D,,A,,A,,A,,A,51,D,1
20241,05288674,17,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288674,18,0,5,06,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288694,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,75,D,D,225,D,,A,,A,,A,,A,1
20241,05288694,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,114,D,D,,A,,A,342,D,,A,,A,1
20241,05288694,13,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,66,D,D,,A,,A,,A,198,D,,A,1
20241,05288704,15,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05288704,16,0,5,02,D,,A,300,D,06,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,970,D,D,,A,,A,,A,243,D,,A,1
20241,05288704,18,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1669,D,D,,A,417,D,,A,,A,,A,1
20241,05288714,9,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05288744,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,115,D,D,,A,,A,345,D,,A,,A,1
20241,05288764,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05288764,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,230,D,D,,A,,A,690,D,,A,,A,1
20241,05288764,13,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,17,D,D,,A,,A,,A,,A,51,D,1
20241,05288854,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288854,11,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288864,8,0,5,01,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,25,D,D,,A,,A,,A,,A,75,D,1
20241,05288884,18,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288884,19,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288884,20,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288884,21,0,1,04,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,724,D,D,362,D,,A,,A,,A,,A,
20241,05288894,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,500,D,D,125,D,,A,,A,,A,,A,1
20241,05288894,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,180,D,D,,A,,A,540,D,,A,,A,1
20241,05288894,13,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05288954,21,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,50,D,D,150,D,,A,,A,,A,,A,1
20241,05288954,22,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,925,D,D,,A,,A,231,D,,A,,A,1
20241,05288954,23,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1300,D,D,,A,,A,325,D,,A,,A,1
20241,05288954,24,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1818,D,D,,A,,A,,A,455,D,,A,1
20241,05289004,7,0,5,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,,A,225,F,,A,1
20241,05289004,8,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,181,D,D,,A,,A,543,D,,A,,A,1
20241,05289024,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,0.10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20241,05289024,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05289024,13,0,1,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,0.10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,95,D,D,,A,,A,285,D,,A,,A,
20241,05289024,14,0,1,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20241,05289044,18,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,3000,D,D,750,D,,A,,A,,A,,A,1
20241,05289044,19,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,,A,973,D,,A,,A,1
20241,05289044,20,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,0.88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05289044,21,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05289064,16,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,117,D,D,,A,,A,351,D,,A,,A,1
20241,05289064,17,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05289064,18,0,5,03,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05289064,19,0,5,04,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,29,D,D,29,D,,A,,A,,A,,A,1
20241,05289074,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,400,D,D,,A,,A,400,D,,A,,A,1
20241,05289114,16,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,85,D,D,,A,,A,255,D,,A,,A,1
20241,05289114,17,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20241,05289124,17,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,89,D,D,267,D,,A,,A,,A,,A,1
20241,05289124,18,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,100,D,D,,A,,A,300,D,,A,,A,1
20241,05289124,19,0,5,03,D,,A,300,D,01,D,01,D,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,200,D,D,,A,,A,,A,,H,,A,1
20241,05289124,19,1,5,,B,,A,300,D,01,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,300,E,,A,
20241,05289124,19,2,5,,B,,A,300,D,01,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,300,E,,A,
20241,05289154,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,170,D,D,,A,,A,510,D,,A,,A,1
20241,05289154,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,185,D,D,,A,,A,555,D,,A,,A,1
20241,05289154,11,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,,D,C,,A,,A,,A,95,F,,A,1
20241,05289204,10,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
