QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20241,05287614,19,0,5,100,D,35,D,,A,1,D,1,D,08,D,2015,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUB,D,,2,1,D,2,D,,A
20241,05287664,8,0,1,100,D,36,D,,A,2,D,1,D,11,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MIN,D,,1,1,D,1,D,,A
20241,05287684,8,0,5,100,D,29,D,,A,2,D,1,D,09,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MRB,D,,2,1,D,2,D,,A
20241,05287714,34,0,5,100,D,41,D,,A,2,D,1,D,04,D,2021,D,2,D,,A,12000,D,1000,D,12000,D,36,D,05,D,2021,D,347,D,.0265,D,30,D,2412,D,5,D,342,D,31,D,2071,D,5,D,342,D,32,D,1728,D,4,D,343,D,12000,D,,A,5,D,5,D,4,D,1000,D,1,D,01,D,HON,D,,1,1,D,1,D,.0700,D
20241,05287714,35,0,5,110,D,35,D,,A,1,D,1,D,02,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,1,1,D,2,D,,A
20241,05287714,36,0,5,100,D,39,D,,A,2,D,1,D,01,D,2023,D,2,D,,A,16900,D,0,D,18600,D,72,D,03,D,2023,D,307,D,.0585,D,8,D,17063,D,83,D,224,D,9,D,16840,D,82,D,225,D,10,D,16615,D,81,D,226,D,16900,D,,A,83,D,82,D,81,D,0,D,1,D,03,D,NIS,D,,1,1,D,2,D,.0490,D
20241,05287714,38,0,5,110,D,23,D,,A,2,D,1,D,08,D,2023,D,,A,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6000,D,,A,,A,,A,,A,,A,,A,05,D,FOR,D,,2,1,D,2,D,,A
20241,05287754,11,0,5,100,D,39,D,,A,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,,1,D,2,D,,A
20241,05287774,26,0,5,100,D,32,D,,A,2,D,1,D,,C,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20241,05287774,27,0,5,100,D,32,D,,A,2,D,1,D,,C,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,2,1,D,2,D,,A
20241,05287784,10,0,5,100,D,37,D,,A,2,D,1,D,03,D,2022,D,2,D,,A,,C,0,D,24899,D,60,D,03,D,2022,D,500,D,.0755,D,20,D,17993,D,113,D,387,D,21,D,17606,D,111,D,389,D,22,D,17217,D,108,D,392,D,,B,0.80,D,23,D,22,D,22,D,0,D,2,D,01,D,HON,D,,1,1,D,2,D,,C
20241,05287804,24,0,5,110,D,32,D,,A,1,D,1,D,,C,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20241,05287804,25,0,5,110,D,20,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,1,D,,C,,A
20241,05287804,26,0,5,110,D,16,D,,A,2,D,1,D,,C,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,CHE,D,,2,1,D,1,D,,A
20241,05287804,27,0,5,135,D,,A,,A,1,D,1,D,,C,2021,D,2,D,,A,32000,D,0,D,32000,D,168,D,01,D,2021,D,255,D,.0435,D,34,D,27137,D,98,D,157,D,35,D,26980,D,98,D,157,D,36,D,26823,D,97,D,158,D,32000,D,,A,98,D,98,D,97,D,0,D,2,D,04,D,,A,,1,,A,2,D,.0600,D
20241,05287834,33,0,5,110,D,30,D,,A,1,D,1,D,07,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,XXX,T,,2,1,D,2,D,,A
20241,05287834,34,0,5,110,D,42,D,,A,1,D,1,D,07,D,2022,D,2,D,,A,,C,,C,69240,D,60,D,07,D,2022,D,1300,D,.0480,D,16,D,53457,D,214,D,1086,D,17,D,52371,D,209,D,1091,D,18,D,51280,D,205,D,1095,D,,B,0.50,D,107,D,105,D,103,D,,C,,C,02,D,XXX,T,2,1,1,D,2,D,,C
20241,05287834,35,0,5,110,D,38,D,,A,2,D,1,D,07,D,2020,D,2,D,55000,D,30000,D,0,D,39289,D,48,D,07,D,2020,D,900,D,.0475,D,40,D,7960,D,32,D,868,D,41,D,7092,D,28,D,872,D,42,D,6220,D,25,D,875,D,30000,D,,A,32,D,28,D,25,D,0,D,2,D,03,D,XXX,T,,1,1,D,2,D,,C
20241,05287834,36,0,5,110,D,41,D,,A,1,D,1,D,04,D,2021,D,1,D,,A,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,0.50,D,,A,,A,,A,,A,,A,04,D,XXX,T,2,1,1,D,2,D,,A
20241,05287834,37,0,5,110,D,38,D,,A,1,D,1,D,07,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,05,D,XXX,T,2,1,1,D,2,D,,C
20241,05287834,38,0,5,160,D,,A,,A,2,D,1,D,04,D,2019,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,06,D,,A,2,1,,A,2,D,,C
20241,05287834,39,0,1,110,D,44,D,,A,1,D,1,D,12,D,2023,D,,A,31000,D,80000,D,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80000,D,,A,,A,,A,,A,20000,D,1,D,07,D,XXX,T,2,2,1,D,2,D,.0390,D
20241,05287874,12,0,5,100,D,34,D,,A,2,D,1,D,08,D,2022,D,2,D,3000,D,16000,D,0,D,16000,D,60,D,08,D,2022,D,310,D,.0610,D,15,D,12691,D,65,D,245,D,16,D,12445,D,63,D,247,D,17,D,12198,D,62,D,248,D,16000,D,,A,65,D,63,D,62,D,0,D,2,D,01,D,FOR,D,,1,1,D,2,D,,C
20241,05287894,29,0,5,100,D,29,D,,A,2,D,1,D,09,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BMW,D,,2,1,D,1,D,,A
20241,05287894,30,0,5,110,D,20,D,,A,2,D,1,D,04,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,1,D,,A
20241,05287894,31,0,5,150,D,,A,,A,2,D,1,D,05,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20241,05287944,14,0,5,100,D,22,D,,A,2,D,1,D,03,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BMW,D,,2,1,D,1,D,,A
20241,05287944,15,0,5,110,D,26,D,,A,2,D,1,D,06,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,ACU,D,,2,1,D,1,D,,A
20241,05287954,12,0,5,100,D,43,D,,A,1,D,1,D,01,D,2023,D,2,D,,A,29000,D,3000,D,26000,D,72,D,02,D,2023,D,490,D,.1065,D,9,D,23860,D,212,D,278,D,10,D,23582,D,209,D,281,D,11,D,23301,D,207,D,283,D,29000,D,,A,212,D,209,D,207,D,3000,D,2,D,01,D,HON,D,2,1,1,D,2,D,.0590,D
20241,05287994,19,0,5,100,D,23,D,,A,2,D,1,D,11,D,2010,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,1,1,D,2,D,,A
20241,05288104,21,0,5,110,D,39,D,,A,1,D,1,D,09,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,2,D,,A
20241,05288104,22,0,5,110,D,22,D,,A,1,D,1,D,08,D,2002,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,2,1,D,2,D,,A
20241,05288114,19,0,5,110,D,24,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,,1,D,,A,,A
20241,05288114,20,0,5,100,D,38,D,,A,2,D,1,D,10,D,2020,D,2,D,3000,D,15000,D,1000,D,21336,D,60,D,12,D,2020,D,400,D,.0470,D,35,D,9852,D,39,D,361,D,36,D,9491,D,37,D,363,D,37,D,9128,D,36,D,364,D,15000,D,,A,39,D,37,D,36,D,1000,D,2,D,02,D,SUB,D,,1,1,D,2,D,.0429,D
20241,05288124,31,0,5,110,D,32,D,,A,2,D,1,D,10,D,2023,D,2,D,,A,23500,D,5000,D,17000,D,48,D,12,D,2023,D,449,D,.1220,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,17000,D,173,D,276,D,23500,D,,A,,A,,A,173,D,5000,D,2,D,01,D,TOY,D,,1,1,D,2,D,.0850,D
20241,05288124,32,0,5,110,D,28,D,,A,2,D,1,D,,C,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,2,1,D,2,D,,A
20241,05288124,33,0,5,135,D,,A,,A,2,D,2,D,01,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,2,D,,A
20241,05288174,15,0,5,100,D,29,D,,A,2,D,1,D,04,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,2,1,D,2,D,,A
20241,05288184,24,0,5,100,D,36,D,,A,1,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,2,1,D,2,D,,A
20241,05288214,29,0,5,110,D,24,D,,A,1,D,1,D,05,D,2004,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MAZ,D,,2,1,D,2,D,,A
20241,05288214,30,0,5,110,D,43,D,,A,1,D,1,D,02,D,2023,D,,A,,A,35000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35000,D,,A,,A,,A,,A,,A,,A,02,D,SUB,D,2,2,1,D,2,D,,A
20241,05288254,14,0,5,100,D,35,D,,A,2,D,1,D,03,D,2023,D,,A,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6000,D,,A,,A,,A,,A,,A,,A,01,D,BUI,D,,2,1,D,1,D,,A
20241,05288254,15,0,5,110,D,27,D,,A,1,D,1,D,11,D,2007,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20241,05288264,23,0,5,110,D,35,D,,A,2,D,1,D,09,D,2021,D,2,D,7500,D,19000,D,0,D,19000,D,72,D,10,D,2021,D,325,D,.0710,D,25,D,13535,D,80,D,245,D,26,D,13290,D,79,D,246,D,27,D,13044,D,77,D,248,D,19000,D,,A,80,D,79,D,77,D,0,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0325,D
20241,05288264,24,0,5,100,D,39,D,,A,2,D,1,D,10,D,2019,D,2,D,4000,D,30000,D,0,D,30000,D,72,D,12,D,2019,D,489,D,.0540,D,47,D,11953,D,54,D,435,D,48,D,11518,D,52,D,437,D,49,D,11081,D,50,D,439,D,30000,D,,A,54,D,52,D,50,D,0,D,2,D,02,D,VOK,D,,1,1,D,2,D,.0200,D
20241,05288324,19,0,5,110,D,29,D,,A,2,D,1,D,04,D,2017,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LEX,D,,2,1,D,1,D,,A
20241,05288354,37,0,5,110,D,34,D,,A,1,D,1,D,,C,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20241,05288354,38,0,5,100,D,34,D,,A,1,D,1,D,,C,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SUB,D,,1,1,D,2,D,,A
20241,05288354,39,0,5,110,D,32,D,,A,1,D,1,D,,C,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,FOR,D,,2,1,D,2,D,,A
20241,05288404,20,0,5,110,D,21,D,,A,2,D,1,D,07,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20241,05288494,25,0,5,110,D,35,D,,A,2,D,1,D,01,D,2019,D,2,D,,C,25000,D,0,D,25000,D,75,D,02,D,2019,D,427,D,.0820,D,57,D,7595,D,52,D,375,D,58,D,7220,D,49,D,378,D,59,D,6842,D,47,D,380,D,25000,D,,A,52,D,49,D,47,D,0,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0484,D
20241,05288544,30,0,5,100,D,26,D,,A,2,D,1,D,04,D,2020,D,2,D,,A,11000,D,1000,D,11000,D,60,D,05,D,2020,D,200,D,.0345,D,42,D,3684,D,11,D,189,D,43,D,3495,D,10,D,190,D,44,D,3305,D,10,D,190,D,11000,D,,A,11,D,10,D,10,D,1000,D,2,D,01,D,HON,D,,1,1,D,2,D,,C
20241,05288544,31,0,5,110,D,35,D,,A,1,D,1,D,06,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,NIS,D,,1,1,D,2,D,,A
20241,05288664,28,0,5,110,D,31,D,,A,2,D,1,D,10,D,2017,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,1,1,D,2,D,,A
20241,05288664,29,0,5,100,D,36,D,,A,2,D,1,D,06,D,2021,D,2,D,,A,15000,D,2000,D,13000,D,48,D,07,D,2021,D,335,D,.1080,D,28,D,6371,D,57,D,278,D,29,D,6093,D,55,D,280,D,30,D,5813,D,52,D,283,D,15000,D,,A,57,D,55,D,52,D,2000,D,2,D,02,D,HYU,D,,1,1,D,2,D,.0600,D
20241,05288664,30,0,5,160,D,,A,,A,1,D,1,D,07,D,2019,D,2,D,5000,D,40000,D,3000,D,37000,D,180,D,08,D,2019,D,399,D,.1005,D,51,D,31494,D,264,D,135,D,52,D,31359,D,263,D,136,D,53,D,31222,D,261,D,138,D,40000,D,,A,264,D,263,D,261,D,3000,D,2,D,03,D,,A,2,1,,A,2,D,.0600,D
20241,05288664,31,0,5,110,D,40,D,,A,2,D,1,D,07,D,2023,D,2,D,,A,50000,D,,C,62425,D,72,D,08,D,2023,D,1099,D,.0815,D,3,D,61070,D,415,D,684,D,4,D,60386,D,410,D,689,D,5,D,59697,D,405,D,694,D,50000,D,,A,415,D,410,D,405,D,,C,2,D,04,D,GMC,D,,1,1,D,2,D,,C
20241,05288664,32,0,5,150,D,,A,,A,1,D,1,D,10,D,2023,D,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,05,D,,A,1,2,,A,2,D,,A
20241,05288674,31,0,5,110,D,36,D,,A,1,D,1,D,,C,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,1,1,D,2,D,,A
20241,05288674,32,0,5,110,D,37,D,,A,2,D,1,D,02,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,02,D,FOR,D,,1,1,D,2,D,.0599,D
20241,05288674,33,0,5,160,D,,A,,A,2,D,1,D,03,D,2022,D,2,D,,A,59000,D,6000,D,53000,D,180,D,04,D,2022,D,452,D,.0615,D,19,D,49608,D,254,D,198,D,20,D,49410,D,253,D,199,D,21,D,49211,D,252,D,200,D,59000,D,,A,254,D,253,D,252,D,6000,D,2,D,03,D,,A,3,1,,A,2,D,,C
20241,05288674,34,0,5,160,D,,A,,A,2,D,1,D,,C,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
20241,05288674,35,0,5,120,D,,A,,A,1,D,1,D,08,D,2021,D,2,D,,A,44000,D,,C,21837,D,60,D,08,D,2021,D,410,D,.0480,D,27,D,13015,D,52,D,358,D,28,D,12657,D,51,D,359,D,29,D,12298,D,49,D,361,D,44000,D,,A,52,D,51,D,49,D,,C,2,D,05,D,,A,,1,,A,2,D,,C
20241,05288694,24,0,5,110,D,13,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,XXX,T,,2,1,D,1,D,,A
20241,05288694,25,0,5,110,D,07,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,XXX,T,,2,1,D,1,D,,A
20241,05288694,26,0,5,110,D,42,D,,A,1,D,1,D,01,D,2023,D,2,D,,C,,C,,C,,B,,B,,B,,B,,B,,B,,B,,B,,B,203,F,,B,,B,,B,204,F,,B,,B,,B,205,F,,B,0.10,D,27,F,26,F,25,F,,C,2,D,03,D,XXX,T,2,1,1,D,2,D,,C
20241,05288694,27,0,5,110,D,13,D,,A,2,D,1,D,08,D,2023,D,,A,,A,6200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6200,D,,A,,A,,A,,A,,A,,A,04,D,XXX,T,,2,1,D,1,D,,A
20241,05288694,28,0,1,110,D,44,D,,A,1,D,1,D,11,D,2023,D,2,D,,A,,C,,C,25770,F,,B,,B,,B,,B,,B,,B,,B,,B,717,F,,B,,B,,B,719,F,,B,,B,,B,720,F,35000,F,0.10,D,21,F,19,F,18,F,0,F,2,D,05,D,XXX,T,2,1,1,D,2,D,,C
20241,05288714,21,0,5,110,D,38,D,,A,1,D,1,D,,C,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,2,2,1,D,2,D,,A
20241,05288744,13,0,5,110,D,27,D,,A,2,D,1,D,03,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20241,05288764,19,0,5,100,D,38,D,,A,2,D,1,D,06,D,2021,D,2,D,,A,21000,D,2500,D,20279,D,75,D,07,D,2021,D,349,D,.0850,D,28,D,14192,D,101,D,248,D,29,D,13944,D,99,D,250,D,30,D,13694,D,97,D,252,D,21000,D,,A,101,D,99,D,97,D,2500,D,2,D,01,D,CHE,D,,1,1,D,2,D,.0895,D
20241,05288854,17,0,5,110,D,32,D,,A,1,D,1,D,,C,2012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,2,D,,A
20241,05288864,10,0,5,110,D,,C,,A,1,D,1,D,,C,,C,2,D,,A,,C,,C,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,,B,0.50,D,,B,,B,,B,,C,2,D,01,D,JEE,D,,1,1,D,2,D,,C
20241,05288884,36,0,5,110,D,42,D,,A,1,D,1,D,03,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,2,2,1,D,2,D,,A
20241,05288884,37,0,5,100,D,40,D,,A,1,D,1,D,03,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HON,D,2,2,1,D,2,D,,A
20241,05288894,21,0,5,100,D,19,D,,A,2,D,1,D,06,D,1999,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,1,D,,A
20241,05288894,22,0,5,110,D,34,D,,A,2,D,1,D,12,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,1,1,D,2,D,,A
20241,05288894,23,0,5,100,D,33,D,,A,1,D,1,D,08,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,HON,D,,1,1,D,2,D,,A
20241,05288954,38,0,5,110,D,36,D,,A,1,D,1,D,,C,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20241,05288954,40,0,5,110,D,43,D,,A,1,D,1,D,06,D,2023,D,2,D,,C,,C,,C,,B,,B,,B,,B,,B,,B,,B,,B,,B,630,F,,B,,B,,B,635,F,,B,,B,,B,640,F,,B,0.75,D,468,F,463,F,458,F,,C,2,D,03,D,NIS,D,2,1,1,D,2,D,,C
20241,05289004,15,0,5,110,D,32,D,,A,1,D,1,D,02,D,2013,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,2,D,,A
20241,05289024,23,0,5,100,D,30,D,0.90,D,2,D,1,D,11,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,3,D,1,D,,A
