QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH,TELMOBI,TELMOBI_,TELLAND,TELLAND_,TELOTHER,TELO_HER
20241,05289004,16,0,1,,A,1,D,,A,1,D,1,D,,A,23,E,22,E,22,E,59,E,61,E,59,E,16,E,15,E,17,E,,A,,A,,A,2,D,1,D,3,,A,,A,,A
20241,05289024,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,2,,A,,A,,A
20241,05289044,44,0,1,0.75,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,1,D,,,A,,A,,A
20241,05289044,45,0,1,0.75,D,,A,,A,1,D,2,D,,A,18,D,18,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05289064,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,1,D,1,,A,,A,,A
20241,05289064,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,141,D,141,D,141,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289064,34,0,1,,A,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289074,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,129,D,129,D,129,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289074,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D,2,,A,,A,,A
20241,05289074,18,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05289114,30,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289114,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D,1,,A,,A,,A
20241,05289124,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289154,32,0,1,0.50,D,,A,,A,1,D,2,D,,A,33,D,33,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289154,33,0,1,0.40,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D,2,,A,,A,,A
20241,05289204,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,1,D,1,,A,,A,,A
20241,05289204,28,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289214,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,2,,A,,A,,A
20241,05289214,31,0,1,,A,,A,,A,1,D,2,D,,A,41,D,41,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05289224,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D,2,,A,,A,,A
20241,05289264,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D,,A,1,D,1,,A,,A,,A
20241,05289264,12,0,1,,A,,A,,A,1,D,2,D,,A,51,D,51,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289334,19,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05289334,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,82,D,82,D,,A,1,D,2,,A,,A,,A
20241,05289444,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D,2,,A,,A,,A
20241,05289444,27,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,70,E,72,E,137,E,138,E,136,E,88,E,87,E,87,E,,A,,A,,A,2,D,1,D,1,,A,,A,,A
20241,05289464,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,1,,A,,A,,A
20241,05289474,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,169,D,169,D,169,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289474,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,21,D,21,D,,A,1,D,2,,A,,A,,A
20241,05289494,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,2,,A,,A,,A
20241,05289564,25,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05289564,26,0,1,,A,,A,2,D,1,D,2,D,,A,26,E,25,E,26,E,,A,,A,,A,,A,,A,,A,44,E,45,E,44,E,2,D,1,D,2,,A,,A,,A
20241,05289574,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,2,,A,,A,,A
20241,05289574,36,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289684,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,185,D,185,D,185,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289694,22,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,34,E,34,E,35,E,46,E,46,E,45,E,,A,1,D,3,,A,,A,,A
20241,05289694,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289734,16,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289734,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,36,D,36,D,,A,1,D,1,,A,,A,,A
20241,05289764,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D,3,,A,,A,,A
20241,05289764,36,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05289774,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2,,A,,A,,A
20241,05289774,32,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05289854,14,0,1,,A,,A,,A,1,D,2,D,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05289854,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,95,D,78,D,,A,1,D,2,,A,,A,,A
20241,05289864,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,12,D,12,D,,A,1,D,3,,A,,A,,A
20241,05289864,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A
20241,05289864,32,0,1,,A,1,D,,A,1,D,2,D,,A,21,E,21,E,26,E,,A,,A,,A,17,E,17,E,12,E,,A,,A,,A,2,D,1,D,,,A,,A,,A
20241,05289904,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D,1,,A,,A,,A
20241,05289904,29,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05289984,21,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,54,E,53,E,138,E,139,E,139,E,37,E,37,E,38,E,,A,,A,,A,2,D,1,D,2,,A,,A,,A
20241,05290044,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05290044,24,0,1,,A,,A,2,D,1,D,2,D,1,D,77,E,78,E,0,D,,A,,A,,A,,A,,A,,A,118,E,117,E,0,D,1,D,1,D,2,,A,,A,,A
20241,05290044,25,0,1,,A,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,297,D,,A,1,D,2,,A,,A,,A
20241,05290054,14,0,1,,A,,A,,A,1,D,1,D,,A,24,E,25,E,25,E,44,E,43,E,43,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05290054,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,78,D,78,D,,A,1,D,2,,A,,A,,A
20241,05290094,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,D,203,D,203,D,,A,1,D,2,,A,,A,,A
20241,05290094,34,0,1,,A,,A,,A,1,D,1,D,,A,93,E,93,E,93,E,180,E,180,E,180,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05290104,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,D,49,D,49,D,,A,1,D,2,,A,,A,,A
20241,05290104,15,0,1,,A,,A,,A,1,D,1,D,,A,28,E,29,E,29,E,51,E,50,E,50,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1,,A,,A,,A
20241,05290144,32,0,1,,A,1,D,,A,1,D,2,D,,A,61,E,61,E,59,E,,A,,A,,A,34,E,34,E,36,E,,A,,A,,A,2,D,1,D,1,,A,,A,,A
20241,05290144,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,D,61,D,61,D,,A,1,D,3,,A,,A,,A
20241,05290194,37,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05290194,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D,2,,A,,A,,A
20241,05290234,29,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05290234,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,231,D,,A,1,D,2,,A,,A,,A
20241,05290244,52,0,1,,A,1,D,,A,1,D,1,D,,A,71,E,80,E,73,E,138,E,158,E,140,E,88,E,100,E,88,E,,A,,A,,A,2,D,1,D,2,,A,,A,,A
20241,05290244,53,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,231,D,231,D,231,D,,A,1,D,2,,A,,A,,A
20241,05290254,57,0,1,,A,1,D,,A,1,D,1,D,,A,106,E,107,E,105,E,220,E,219,E,218,E,134,E,134,E,137,E,,A,,A,,A,2,D,1,D,2,,A,,A,,A
20241,05290264,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,49,D,49,D,49,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05290304,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D,1,,A,,A,,A
20241,05290304,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,340,D,340,D,340,D,,A,1,D,2,,A,,A,,A
20241,05290384,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,106,D,106,D,106,D,,A,1,D,2,,A,,A,,A
20241,05290384,17,0,1,,A,,A,,A,1,D,1,D,,A,40,E,41,E,41,E,73,E,72,E,72,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05290414,86,0,1,,A,,A,,A,1,D,1,D,,A,103,E,103,E,103,E,164,E,164,E,164,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1,,A,,A,,A
20241,05290414,87,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D,1,,A,,A,,A
20241,05290424,39,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05290424,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,229,D,220,D,,A,1,D,1,,A,,A,,A
20241,05290444,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,46,D,,A,1,D,2,,A,,A,,A
20241,05290504,18,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,1,D,2,,A,,A,,A
20241,05290514,46,0,1,,A,1,D,,A,1,D,1,D,,A,62,E,64,E,64,E,125,E,123,E,122,E,78,E,78,E,79,E,,A,,A,,A,1,D,1,D,1,,A,,A,,A
20241,05290514,47,0,1,,A,,A,2,D,2,D,2,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,1,D,1,,A,,A,,A
20241,05290524,26,0,1,,A,,A,,A,2,D,1,D,1,D,,A,,A,,A,131,D,131,D,0,D,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05290524,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,231,D,231,D,231,D,,A,1,D,1,,A,,A,,A
20241,05290524,28,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05290534,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,3,,A,,A,,A
20241,05290534,48,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,8,D,8,D,8,D,,A,,A,,A,,A,1,D,1,,A,,A,,A
20241,05290534,49,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05290534,50,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05290544,18,0,1,,A,1,D,,A,1,D,2,D,,A,80,E,82,E,99,E,,A,,A,,A,65,E,63,E,46,E,,A,,A,,A,2,D,1,D,3,,A,,A,,A
20241,05290554,13,0,1,,A,,A,,A,1,D,2,D,,A,302,T,320,T,308,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05290624,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D,2,,A,,A,,A
20241,05290624,20,0,1,,A,,A,,A,1,D,1,D,,A,129,E,129,E,129,E,209,E,209,E,209,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05290644,20,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05290704,41,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05290704,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,1,D,1,,A,,A,,A
20241,05290734,16,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05290734,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,109,D,109,D,109,D,,A,1,D,2,,A,,A,,A
20241,05290754,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D,2,,A,,A,,A
20241,05290764,42,0,1,,A,,A,,A,1,D,2,D,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05290764,43,0,1,0.75,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,56,D,75,D,75,D,,A,1,D,2,,A,,A,,A
20241,05290784,17,0,1,,A,1,D,,A,1,D,1,D,,A,37,E,33,E,33,E,95,E,89,E,87,E,46,E,56,E,58,E,,A,,A,,A,2,D,1,D,1,,A,,A,,A
20241,05290784,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D,1,,A,,A,,A
20241,05290804,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D,2,,A,,A,,A
20241,05290804,20,0,1,,A,,A,,A,1,D,1,D,,A,47,E,49,E,48,E,73,E,71,E,72,E,,A,,A,,A,,A,,A,,A,2,D,2,D,1,,A,,A,,A
20241,05290824,46,0,1,,A,1,D,,A,1,D,1,D,,A,105,E,104,E,104,E,201,E,202,E,201,E,69,E,69,E,70,E,,A,,A,,A,2,D,1,D,3,,A,,A,,A
20241,05290824,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,221,D,221,D,221,D,,A,1,D,2,,A,,A,,A
20241,05290884,23,0,1,,A,,A,2,D,1,D,1,D,,A,59,E,56,E,56,E,89,E,89,E,89,E,,A,,A,,A,106,E,109,E,109,E,2,D,1,D,2,,A,,A,,A
20241,05290914,32,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,,A,,A,1,D,2,,A,,A,,A
20241,05290924,53,0,1,,A,,A,,A,1,D,1,D,,A,71,E,71,E,70,E,129,E,129,E,130,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05290924,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,1,D,3,,A,,A,,A
20241,05290964,15,0,1,,A,1,D,2,D,1,D,2,D,,A,35,E,33,E,33,E,,A,,A,,A,28,E,30,E,28,E,35,E,35,E,37,E,1,D,1,D,3,,A,,A,,A
20241,05290984,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,4,,A,,A,,A
20241,05290984,32,0,1,,A,,A,,A,1,D,1,D,,A,88,E,93,E,95,E,152,E,147,E,145,E,,A,,A,,A,,A,,A,,A,2,D,2,D,4,,A,,A,,A
20241,05290994,30,0,1,,A,1,D,,A,1,D,1,D,,A,35,D,35,D,35,D,90,D,90,D,90,D,86,D,86,D,86,D,,A,,A,,A,1,D,1,D,3,,A,,A,,A
20241,05290994,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D,1,,A,,A,,A
20241,05291004,33,0,1,,A,,A,2,D,1,D,2,D,,A,39,E,40,E,39,E,,A,,A,,A,,A,,A,,A,61,E,60,E,61,E,2,D,1,D,2,,A,,A,,A
20241,05291014,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D,3,,A,,A,,A
20241,05291014,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05291044,32,0,1,,A,,A,2,D,1,D,2,D,,A,94,E,94,E,94,E,,A,,A,,A,,A,,A,,A,146,E,146,E,146,E,2,D,1,D,2,,A,,A,,A
20241,05291074,37,0,1,,A,,A,,A,1,D,2,D,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05291074,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D,1,,A,,A,,A
20241,05291094,37,0,1,,A,,A,,A,1,D,1,D,,A,100,E,111,E,103,E,200,E,189,E,197,E,,A,,A,,A,,A,,A,,A,2,D,2,D,2,,A,,A,,A
20241,05291094,38,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,1,D,,,A,,A,,A
20241,05291094,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D,,,A,,A,,A
20241,05291114,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,4,,A,,A,,A
20241,05291114,45,0,1,,A,,A,,A,1,D,2,D,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05291124,32,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05291124,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D,2,,A,,A,,A
20241,05291154,25,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05291154,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,119,D,119,D,119,D,,A,1,D,2,,A,,A,,A
20241,05291154,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,1,D,2,,A,,A,,A
20241,05291184,51,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05291214,10,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,25,D,26,D,27,D,,A,,A,,A,,A,1,D,,,A,,A,,A
20241,05291214,11,0,1,,A,,A,,A,1,D,2,D,,A,15,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05291274,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D,1,,A,,A,,A
20241,05291274,37,0,1,,A,,A,,A,1,D,2,D,,A,38,D,38,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05291274,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D,1,,A,,A,,A
20241,05291294,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D,3,,A,,A,,A
20241,05291294,30,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,1,,A,,A,,A
20241,05291324,49,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,387,D,387,D,387,D,,A,1,D,2,,A,,A,,A
20241,05291324,50,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,3,,A,,A,,A
20241,05291324,662,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A
20241,05291324,663,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A
20241,05291324,664,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A
20241,05291324,665,0,1,,A,,A,,A,1,D,2,D,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,,A,,A,,A
20241,05291394,29,0,1,,A,,A,,A,1,D,2,D,,A,171,D,171,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,,A,,A,,A
20241,05291394,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,1,D,3,,A,,A,,A
