QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20243,05654622,8,0,5,01,D,105,D,2019,D,,A,28,D,04,D,550,D,3,D,,A,600,D,1000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,1000,D,,A,A,,A,2023,D,
20243,05654972,18,0,5,01,D,105,D,2022,D,,A,36,D,10,D,370,D,3,D,,A,,A,1000,D,,A,,A,370,D,370,D,370,D,,A,,A,,A,1000,D,,A,A,,A,2022,D,
20243,05655682,26,0,5,01,D,105,D,,C,,A,,C,01,F,445,D,,C,,A,,A,,A,,A,,A,445,D,445,D,445,D,,A,,A,,A,,A,,A,A,,A,2023,F,
20243,05655682,27,0,5,02,D,105,D,,C,,A,,C,07,F,500,D,,C,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,A,,A,2022,F,
20243,05655852,13,0,5,01,D,105,D,2022,D,,A,36,D,05,D,400,D,3,D,,A,18000,D,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20243,05656112,27,0,5,01,D,105,D,2024,D,,A,36,D,04,D,180,D,3,D,,A,800,D,5000,D,,A,,A,180,D,180,D,180,D,6,D,6,D,6,D,5000,D,,A,A,,A,2024,D,
20243,05656112,28,0,5,02,D,105,D,2023,D,,A,36,D,09,D,350,D,3,D,,A,,A,5000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20243,05656172,21,0,5,01,D,105,D,2023,D,,A,36,D,09,D,355,D,3,D,,A,2000,D,6000,D,,A,,A,355,D,355,D,355,D,,A,,A,,A,6000,D,,A,A,,A,2022,D,
20243,05656972,9,0,5,01,D,105,D,2024,D,,A,60,D,02,D,560,D,3,D,,A,,A,2000,D,,A,,A,560,D,560,D,560,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20243,05657102,24,0,5,01,D,105,D,2022,D,,A,36,D,01,D,397,D,3,D,,A,,A,3000,D,,A,,A,397,D,397,D,397,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20243,05657382,14,0,5,01,D,105,D,2024,D,,A,36,D,11,D,400,D,3,D,,A,,A,4000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20243,05657972,18,0,1,01,D,105,D,2022,D,,A,36,D,02,D,485,D,3,D,,A,,A,,A,,A,,A,485,D,485,D,485,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05658112,20,0,5,01,D,105,D,2024,D,,A,36,D,12,D,450,D,3,D,,A,,C,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2023,D,
20243,05658112,21,0,5,02,D,105,D,2023,D,,A,36,D,12,D,370,D,3,D,,A,,C,2000,D,,A,,A,370,D,370,D,370,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20243,05658642,11,0,1,01,D,105,D,2021,D,,A,36,D,03,D,600,D,3,D,,A,,C,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20243,05659302,9,0,1,01,D,105,D,2024,D,,A,,C,04,D,800,D,3,D,,A,2000,D,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05660122,10,0,1,01,D,105,D,2020,D,,A,60,D,06,D,430,D,3,D,,A,,A,2000,D,,A,,A,430,D,430,D,430,D,,A,,A,,A,2000,D,,A,A,,A,2020,D,
20243,05660122,11,0,1,02,D,105,D,2023,D,,A,60,D,09,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05661582,14,0,5,01,D,105,D,2023,D,,A,36,D,01,D,627,D,3,D,,A,,A,303,D,,A,,A,627,D,627,D,627,D,,A,,A,,A,303,D,,A,A,,A,2024,D,
20243,05662392,15,0,1,01,D,105,D,2024,D,,A,12,D,10,D,800,D,3,D,,A,,A,,A,,A,,A,800,D,800,D,800,D,150,D,150,D,150,D,,A,,A,A,,A,2023,D,
20243,05664752,24,0,5,01,D,105,D,2024,D,,A,36,D,04,D,850,D,3,D,,A,,A,5500,D,,A,,A,850,D,850,D,850,D,,A,,A,,A,5500,D,,A,A,,A,2024,D,
20243,05665242,8,0,1,01,D,105,D,2024,D,,A,36,D,01,D,450,D,3,D,,A,,A,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20243,05668162,17,0,5,01,D,105,D,2024,D,,A,42,D,04,D,421,D,3,D,,A,,A,2000,D,,A,,A,421,D,421,D,421,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20243,05668622,29,0,1,01,D,105,D,2025,D,,A,36,D,08,D,343,D,3,D,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,A,,A,2024,D,
20243,05671282,20,0,5,01,D,105,D,,C,,A,,C,11,F,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,A,,A,2023,F,
20243,05673222,17,0,5,01,D,105,D,2022,D,,A,,C,04,D,650,D,3,D,,A,,A,,C,,A,,A,650,D,650,D,650,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20243,05674862,11,0,1,01,D,105,D,2023,D,,A,39,D,08,D,377,D,3,D,,A,5000,D,4800,D,,A,,A,377,D,377,D,377,D,,A,,A,,A,4800,D,,A,A,,A,2023,D,
20243,05675502,21,0,5,01,D,105,D,2019,D,,A,60,D,09,D,477,D,3,D,,A,,A,,A,,A,05,D,477,D,,A,,A,,A,,A,,A,,A,,A,A,,A,2019,D,
20243,05677402,12,0,1,01,D,105,D,2024,D,,A,36,D,09,D,1200,D,3,D,,A,,C,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,A,,A,2024,D,
20243,05677412,24,0,5,01,D,105,D,2023,D,,A,24,D,09,D,554,D,3,D,,A,,A,2000,D,,A,,A,554,D,554,D,554,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20243,05677412,25,0,5,02,D,105,D,2023,D,,A,24,D,01,D,408,D,3,D,,A,,A,2388,D,,A,,A,408,D,408,D,408,D,,A,,A,,A,2388,D,,A,A,,A,2023,D,
20243,05679162,9,0,1,01,D,105,D,2023,D,,A,39,D,01,F,249,D,3,D,,A,,A,3000,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20243,05679842,11,0,1,01,D,105,D,2023,D,,A,36,D,01,D,674,D,3,D,,A,,A,,A,,A,,A,674,D,674,D,674,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05681642,7,0,5,01,D,105,D,2022,D,,A,36,D,08,D,431,D,3,D,,A,,A,,A,,A,,A,431,D,431,D,431,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05681712,29,0,1,01,D,105,D,2024,D,,A,36,D,07,D,540,D,3,D,,A,,A,,A,,A,,A,,A,540,D,540,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05681882,12,0,5,01,D,105,D,2024,D,,A,24,D,12,D,307,D,3,D,,A,,A,2000,D,,A,,A,307,D,307,D,307,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20243,05682292,18,0,5,01,D,105,D,2023,D,,A,24,D,08,D,455,D,3,D,,A,,A,5000,D,,A,,A,455,D,455,D,455,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20243,05683492,19,0,1,01,D,105,D,2024,D,,A,36,D,01,D,1400,D,3,D,,A,,A,5000,D,,A,,A,1400,D,1400,D,1400,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20243,05684062,25,0,5,01,D,105,D,2023,D,,A,36,D,11,D,399,D,3,D,,A,,A,3000,D,,A,,A,399,D,399,D,399,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20243,05684112,17,0,1,01,D,105,D,2022,D,,A,24,D,06,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05684462,17,0,1,01,D,105,D,2023,D,,A,24,D,12,D,270,D,3,D,,A,500,D,6000,D,,A,,A,270,D,270,D,270,D,,A,,A,,A,6000,D,,A,A,,A,2023,D,
20243,05684774,13,0,5,01,D,105,D,2023,D,,A,36,D,11,D,300,D,3,D,,A,,A,6000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,6000,D,,A,A,,A,2023,D,
20243,05685362,14,0,5,01,D,105,D,2023,D,,A,,C,01,F,725,D,3,D,,A,,A,,A,,A,,A,725,D,725,D,725,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05685722,19,0,5,01,D,105,D,2023,D,,A,24,D,09,D,350,D,3,D,,A,,A,3000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20243,05685722,20,0,1,02,D,105,D,2024,D,,A,24,D,09,D,360,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05686592,21,0,5,01,D,105,D,2024,D,,A,24,D,06,D,189,D,3,D,,A,,A,2000,D,,A,,A,189,D,189,D,189,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20243,05687592,21,0,5,01,D,105,D,2024,D,,A,36,D,01,D,450,D,3,D,,A,,A,1500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,1500,D,,A,A,,A,2024,D,
20243,05687742,20,0,5,01,D,105,D,,C,,A,,C,03,F,570,D,3,D,,A,,A,,A,,A,,A,570,D,570,D,570,D,,A,,A,,A,,A,,A,A,,A,2024,F,
20243,05688192,14,0,5,01,D,105,D,2024,D,,A,60,D,01,D,399,D,3,D,,A,,A,5000,D,,A,,A,399,D,399,D,399,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20243,05688302,22,0,5,01,D,105,D,2023,D,.50,D,36,D,11,D,784,D,3,D,,A,,C,3000,D,,A,,A,784,D,784,D,784,D,50,D,50,D,50,D,3000,D,,A,A,,A,2022,D,
20243,05688322,9,0,1,01,D,105,D,2019,D,,A,60,D,08,D,670,D,3,D,,A,,A,,A,,A,,A,670,D,670,D,670,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05688462,7,0,1,01,D,105,D,2023,D,,A,36,D,04,D,642,D,3,D,,A,,A,,A,,A,,A,642,D,642,D,642,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05688512,11,0,5,01,D,105,D,2022,D,,A,36,D,05,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05796401,13,0,1,01,D,105,D,2022,D,,A,36,D,02,D,544,D,3,D,,A,,C,,A,,A,,A,544,D,544,D,544,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05798191,12,0,1,01,D,105,D,2022,D,,A,36,D,04,F,260,D,3,D,,A,4000,D,,A,,A,,A,260,D,260,D,260,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05798511,6,0,1,01,D,105,D,2023,D,.50,D,30,D,03,D,,C,3,D,,A,,A,,A,,A,04,D,477,F,,A,,A,,A,,A,,A,,A,,A,A,2024,D,2024,D,
20243,05798521,31,0,1,01,D,105,D,2021,D,,A,36,D,08,D,800,D,3,D,,A,,A,600,D,,A,,A,800,D,800,D,800,D,,A,,A,,A,600,D,,A,A,,A,2022,D,
20243,05798761,25,0,1,01,D,105,D,2024,D,,A,36,D,12,D,420,D,3,D,,A,,A,4000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20243,05798841,12,0,1,01,D,105,D,2021,D,,A,36,D,10,D,488,D,3,D,,A,,A,,A,,A,,A,488,D,488,D,488,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20243,05798901,15,0,1,01,D,105,D,2023,D,,A,36,D,06,D,450,D,3,D,,A,2500,D,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05799041,12,0,1,01,D,105,D,2024,D,,A,36,D,02,D,413,D,3,D,,A,,C,3000,D,,A,,A,413,D,413,D,413,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20243,05799201,13,0,1,01,D,105,D,2023,D,,A,36,D,02,D,570,D,3,D,,A,,A,,C,,A,,A,570,D,570,D,570,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20243,05803651,11,0,1,01,D,105,D,,C,,A,,C,09,F,230,D,3,D,,A,,A,1000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,1000,D,,A,A,,A,2019,D,
20243,05804731,12,0,1,01,D,105,D,2023,D,,A,36,D,02,D,440,D,3,D,,A,6000,D,,A,,A,,A,440,D,440,D,440,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05804731,13,0,1,02,D,105,D,2023,D,,A,36,D,01,D,380,D,3,D,,A,2800,D,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05805481,13,0,1,01,D,105,D,2022,D,,A,,C,02,F,,C,3,D,,A,,A,,A,,A,,A,410,F,410,F,410,F,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05805481,14,0,1,02,D,105,D,2021,D,,A,,C,01,F,,C,3,D,,A,,A,,A,,A,,A,554,F,554,F,554,F,,A,,A,,A,,A,,A,A,,A,2021,D,
20243,05807271,15,0,1,01,D,105,D,2024,D,,A,36,D,12,D,497,D,3,D,,A,,A,,A,,A,,A,497,D,497,D,497,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05807271,16,0,1,02,D,105,D,2024,D,.50,D,36,D,10,D,436,D,3,D,,A,,A,400,D,,A,,A,436,D,436,D,436,D,,A,,A,,A,400,D,,A,A,,A,2023,D,
20243,05808051,11,0,1,01,D,105,D,2023,D,,A,36,D,08,D,948,D,3,D,,A,,A,,A,,A,,A,948,D,948,D,948,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05808551,18,0,1,01,D,105,D,2023,D,,A,24,D,01,D,410,D,3,D,,A,,A,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05809231,18,0,1,01,D,105,D,2019,D,.25,D,36,D,05,D,250,D,3,D,,A,,A,10000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,10000,D,,A,A,,A,2019,D,
20243,05811001,18,0,1,01,D,105,D,2023,D,,A,19,D,01,D,,C,3,D,,A,,A,,C,,A,,A,700,F,700,F,700,F,,A,,A,,A,,B,,A,A,,A,2023,D,
20243,05811001,19,0,1,02,D,105,D,2023,D,,A,36,D,01,D,,C,3,D,,A,,A,,C,,A,,A,784,F,784,F,784,F,50,F,50,F,50,F,,B,,A,A,,A,2023,D,
20243,05811161,9,0,1,01,D,105,D,2023,D,,A,36,D,06,D,467,D,3,D,,A,,A,2300,D,,A,,A,467,D,467,D,467,D,,A,,A,,A,2300,D,,A,A,,A,2023,D,
20243,05812241,15,0,1,01,D,105,D,2021,D,,A,48,D,03,D,630,D,3,D,,A,,A,5000,D,,A,,A,630,D,630,D,630,D,,A,,A,,A,5000,D,,A,A,,A,2021,D,
20243,05812551,13,0,1,01,D,105,D,2024,D,,A,36,D,04,D,630,D,3,D,,A,5000,D,,A,,A,,A,630,D,630,D,630,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05812941,6,0,1,01,D,105,D,2024,D,,A,12,D,07,D,300,D,3,D,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05813071,16,0,1,01,D,105,D,2024,D,,A,48,D,01,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05813121,23,0,1,01,D,105,D,2022,D,,A,36,D,05,D,615,D,3,D,,A,,A,3000,D,,A,,A,615,D,615,D,615,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20243,05813501,16,0,1,01,D,105,D,2022,D,,A,36,D,10,D,379,D,3,D,,A,,A,2000,D,,A,,A,379,D,379,D,379,D,,A,,A,,A,2000,D,,A,A,,A,2022,D,
20243,05813501,17,0,1,02,D,105,D,2022,D,,A,36,D,11,D,329,D,3,D,,A,,A,500,D,,A,,A,329,D,329,D,329,D,,A,,A,,A,500,D,,A,A,,A,2022,D,
20243,05813741,16,0,1,01,D,105,D,2023,D,,A,36,D,05,D,600,D,3,D,,A,,A,3000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20243,05813851,13,0,1,01,D,105,D,2021,D,,A,36,D,07,D,304,D,3,D,,A,,A,2500,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,2500,D,,A,A,,A,2021,D,
20243,05814341,13,0,1,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,1000,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20243,05814341,14,0,1,02,D,105,D,2022,D,,A,36,D,07,D,396,D,3,D,396,D,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05815341,20,0,1,01,D,105,D,2024,D,,A,36,D,11,D,406,D,3,D,,A,,A,5000,D,,A,,A,406,D,406,D,406,D,20,D,20,D,20,D,5000,D,,A,A,,A,2023,D,
20243,05816381,12,0,1,01,D,105,D,2024,D,,A,36,D,04,D,312,D,3,D,,A,,A,4500,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,4500,D,,A,A,,A,2024,D,
20243,05818061,17,0,1,01,D,105,D,2022,D,,A,24,D,08,D,188,D,3,D,,A,,A,,A,,A,,A,188,D,188,D,188,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05818441,19,0,1,01,D,105,D,2024,D,,A,12,D,04,D,345,D,3,D,,A,,A,,A,,A,,A,345,D,345,D,345,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05818681,10,0,1,01,D,105,D,2022,D,,A,,C,01,D,456,D,3,D,,A,,A,900,D,,A,,A,456,D,456,D,456,D,,A,,A,,A,900,D,,A,A,,A,2023,D,
20243,05818681,11,0,1,02,D,105,D,2023,D,,A,,C,01,D,900,D,3,D,,A,,A,,A,,A,,A,900,D,900,D,900,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05819001,26,0,1,01,D,105,D,2022,D,,A,36,D,01,D,379,D,3,D,,A,,A,3000,D,,A,,A,379,D,379,D,379,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20243,05820321,13,0,1,01,D,105,D,2024,D,,A,36,D,03,D,400,D,3,D,,A,,C,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05820391,9,0,1,01,D,105,D,2024,D,,A,36,D,07,D,685,D,3,D,685,D,,A,3200,D,,A,,A,,A,0,D,0,D,,A,,A,,A,3200,D,,A,A,,A,2024,D,
20243,05820391,10,0,1,02,D,105,D,2022,D,,A,48,D,03,D,385,D,3,D,,A,,A,2500,D,,A,,A,385,D,385,D,385,D,,A,,A,,A,2500,D,,A,A,,A,2022,D,
20243,05820401,8,0,1,01,D,105,D,2024,D,,A,48,D,08,D,261,D,3,D,,A,700,D,,C,,A,,A,,A,,A,261,D,,A,,A,,A,2000,F,,A,A,,A,2024,D,
20243,05820451,10,0,1,01,D,105,D,2020,D,,A,48,D,09,D,220,D,3,D,,A,,A,2200,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,2200,D,,A,A,,A,2020,D,
20243,05820751,15,0,1,01,D,105,D,2024,D,,A,36,D,10,D,960,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05822081,11,0,1,01,D,105,D,2024,D,,A,60,D,08,D,570,D,3,D,,A,,A,,A,,A,,A,,A,,A,570,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05824041,9,0,1,01,D,105,D,2021,D,,A,48,D,03,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20243,05824751,11,0,1,01,D,105,D,2022,D,,A,36,D,11,D,510,D,3,D,,A,,C,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20243,05825071,9,0,1,01,D,105,D,2022,D,,A,24,D,03,D,224,D,3,D,,A,,A,3000,D,,A,,A,224,D,224,D,224,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20243,05825611,12,0,1,01,D,105,D,2024,D,,A,36,D,03,D,675,D,3,D,,A,,A,,A,,A,,A,675,D,675,D,675,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05827061,12,0,1,01,D,105,D,2023,D,,A,36,D,07,D,429,D,3,D,,A,,A,,A,,A,,A,429,D,429,D,429,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20243,05829051,9,0,1,01,D,105,D,2023,D,,A,36,D,08,D,340,D,3,D,,A,1000,D,,A,,A,,A,,A,,A,340,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20243,05829801,11,0,1,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,,A,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20244,05573934,11,0,5,01,D,105,D,2020,D,,A,48,D,10,D,,C,3,D,,A,,A,,A,,A,,A,650,F,650,F,650,F,,A,,A,,A,,A,,A,A,,A,2020,D,
20244,05574014,13,0,5,01,D,105,D,2020,D,,A,48,D,09,D,600,D,3,D,,A,,A,5000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,5000,D,,A,A,,A,2020,D,
20244,05574404,19,0,5,02,D,105,D,2024,D,,A,39,D,03,D,1400,D,3,D,,A,,A,3500,D,,A,,A,1400,D,1400,D,1400,D,,A,,A,,A,3500,D,,A,A,,A,2024,D,
20244,05576274,26,0,5,01,D,105,D,2024,D,,A,48,D,05,D,414,D,3,D,,A,1000,D,6900,D,,A,,A,414,D,414,D,414,D,,A,,A,,A,6900,D,,A,A,,A,2024,D,
20244,05577704,15,0,5,01,D,105,D,2023,D,,A,24,D,06,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2023,D,NIS
20244,05578474,17,0,5,01,D,105,D,2022,D,,A,36,D,02,D,364,D,3,D,,A,,A,,A,,A,,A,364,D,364,D,364,D,,A,,A,,A,,A,,A,D,,A,2022,D,FOR
20244,05580984,23,0,5,01,D,105,D,2023,D,,A,36,D,02,D,950,D,3,D,,A,,A,6000,D,,A,,A,950,D,950,D,950,D,,A,,A,,A,6000,D,,A,D,,A,2023,D,INF
20244,05582174,15,0,5,01,D,105,D,2023,D,,A,36,D,02,D,586,D,3,D,,A,,A,,A,,A,,A,586,D,586,D,586,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05582494,23,0,5,01,D,105,D,2022,D,,A,48,D,10,D,837,D,3,D,,A,,A,6000,D,,A,,A,837,D,837,D,837,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,KIA
20244,05582494,24,0,5,02,D,105,D,2021,D,,A,48,D,10,D,736,D,3,D,,A,,A,6000,D,,A,,A,736,D,736,D,736,D,,A,,A,,A,6000,D,,A,D,,A,2021,D,JEE
20244,05582994,18,0,1,01,D,105,D,2024,D,,A,27,D,06,D,633,D,3,D,,A,,A,,A,,A,,A,633,D,633,D,633,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05584694,17,0,5,01,D,105,D,2022,D,,A,36,D,04,D,247,D,3,D,,A,,A,,A,,A,,A,247,D,247,D,247,D,,A,,A,,A,,A,,A,D,,A,2022,D,CHE
20244,05585044,18,0,5,01,D,105,D,2021,D,,A,24,D,08,D,530,D,3,D,,A,1500,D,2000,D,,A,,A,530,D,530,D,530,D,30,D,30,D,30,D,2000,D,,A,D,,A,2022,D,HON
20244,05585464,14,0,5,01,D,105,D,2023,D,,A,24,D,05,F,300,D,3,D,,A,,A,,C,,A,,A,300,D,300,D,300,D,,A,,A,,A,,B,,A,D,,A,2023,D,KIA
20244,05585474,16,0,5,02,D,105,D,2024,D,,A,24,D,03,D,376,D,3,D,,A,,A,,A,,A,,A,376,D,376,D,376,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05586044,10,0,5,01,D,105,D,2024,D,,A,24,D,07,D,290,D,3,D,,A,,A,3000,D,,A,,A,290,D,290,D,290,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05586724,12,0,5,01,D,105,D,2021,D,,A,36,D,11,D,643,D,3,D,,A,2000,D,,A,,A,09,D,643,D,643,D,,A,,A,,A,,A,,A,,A,D,,A,2021,D,VOK
20244,05587294,21,0,5,01,D,105,D,2022,D,,A,36,D,05,F,489,D,3,D,,A,,A,500,D,,A,,A,489,D,489,D,489,D,,A,,A,,A,500,D,,A,D,,A,2022,D,FOR
20244,05588044,14,0,5,01,D,105,D,2024,D,,A,36,D,02,D,450,D,3,D,,A,,A,4000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,4000,D,,A,A,,A,2024,D,
20244,05588934,18,0,5,01,D,105,D,2023,D,,A,36,D,02,D,459,D,3,D,,A,,A,1000,D,,A,,A,459,D,459,D,459,D,,A,,A,,A,1000,D,,A,A,,A,2023,D,
20244,05589814,11,0,1,02,D,105,D,2021,D,,A,36,D,03,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20244,05590014,11,0,5,01,D,105,D,2022,D,,A,36,D,12,D,490,D,3,D,,A,,A,,A,,A,10,D,490,D,490,D,490,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05590014,12,0,1,02,D,105,D,2024,D,,A,36,D,11,D,650,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05590054,21,0,5,01,D,105,D,2023,D,,A,39,D,07,D,830,D,3,D,,A,,C,,A,,A,,A,830,D,830,D,830,D,,A,,A,,A,,A,,A,D,,A,2023,D,CHE
20244,05590054,22,0,5,02,D,105,D,2023,D,,A,48,D,12,D,840,D,3,D,,A,,A,,A,,A,,A,840,D,840,D,840,D,,A,,A,,A,,A,,A,D,,A,2023,D,CHE
20244,05590584,12,0,5,01,D,105,D,2022,D,,A,36,D,05,D,69,D,3,D,,A,,A,2500,D,,A,,A,69,D,69,D,69,D,,A,,A,,A,2500,D,,A,A,,A,2022,D,
20244,05591704,10,0,5,01,D,105,D,2021,D,,A,24,D,01,D,300,D,3,D,,A,,A,700,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,700,D,,A,A,,A,2023,D,
20244,05592004,11,0,5,01,D,105,D,2024,D,,A,36,D,04,D,257,D,3,D,,A,,A,6000,D,,A,,A,257,D,257,D,257,D,,A,,A,,A,6000,D,,A,A,,A,2024,D,
