QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20241,05290514,26,0,1,330,D,11,D,2,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290514,27,0,1,340,D,11,D,2,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290524,13,0,1,260,D,11,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05290534,32,0,1,250,D,10,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05290554,9,0,2,140,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290624,12,0,1,380,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290624,13,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290644,13,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290644,14,0,1,250,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290704,29,0,1,330,D,11,D,1,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290704,30,0,1,330,D,12,D,1,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290754,19,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290764,30,0,1,360,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290824,19,0,1,240,D,11,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290884,14,0,1,260,D,13,D,1,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05290914,18,0,1,140,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,19,0,1,380,D,12,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,20,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,21,0,2,330,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,22,0,2,460,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,23,0,2,250,D,10,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290914,24,0,2,420,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,18,0,1,140,D,11,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,19,0,1,140,D,12,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,20,0,1,170,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,21,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290924,22,0,1,240,D,11,D,1,D,282,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05290924,23,0,1,240,D,10,D,1,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05290924,24,0,2,340,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290984,17,0,1,170,D,10,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05290984,18,0,1,330,D,11,D,2,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291004,14,0,1,370,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291004,15,0,1,380,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291014,16,0,1,100,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291074,19,0,1,140,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291074,20,0,1,170,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291074,21,0,1,180,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291074,22,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291074,23,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291094,19,0,1,370,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291094,20,0,1,170,D,10,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291094,21,0,1,170,D,11,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291114,16,0,1,140,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291114,17,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291114,18,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291114,19,0,1,460,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291124,19,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291124,20,0,1,240,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291154,15,0,1,330,D,12,D,2,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,22,0,1,330,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,23,0,1,330,D,11,D,1,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,24,0,1,330,D,12,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,25,0,1,240,D,11,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291184,26,0,1,240,D,12,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291214,8,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291274,19,0,1,330,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05291294,13,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291294,14,0,1,330,D,12,D,2,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291294,15,0,1,240,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291294,16,0,1,260,D,11,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291324,22,0,1,170,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291414,19,0,1,330,D,12,D,1,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291414,20,0,1,330,D,12,D,1,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291414,21,0,1,330,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291434,12,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291484,14,0,1,170,D,13,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291494,25,0,1,160,D,13,D,1,D,447,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291494,26,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291534,7,0,1,330,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291544,18,0,1,240,D,10,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05291544,19,0,1,240,D,11,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05291584,10,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291664,7,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,29,0,1,380,D,12,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,30,0,1,210,D,11,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,31,0,1,390,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,32,0,1,330,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,33,0,1,330,D,12,D,1,D,207,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,34,0,1,260,D,10,D,1,D,1110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,35,0,1,410,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291674,36,0,1,420,D,10,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291694,27,0,1,140,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291694,28,0,1,170,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291694,29,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291694,30,0,1,390,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291694,31,0,1,330,D,11,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291764,11,0,1,260,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291764,12,0,1,260,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291764,13,0,1,240,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291764,14,0,1,240,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291774,20,0,1,460,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291774,21,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291814,20,0,1,390,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291824,15,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,15,0,1,370,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,16,0,1,240,D,10,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,17,0,1,240,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,18,0,1,265,D,11,D,1,D,,H,260,D,240,D,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,18,1,1,260,D,11,D,1,D,607,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291894,18,2,1,240,D,11,D,1,D,193,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291914,21,0,1,170,D,11,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291914,22,0,1,390,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291914,23,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291914,24,0,1,250,D,13,D,1,D,308,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291924,18,0,1,240,D,11,D,1,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05291924,19,0,1,260,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05291974,15,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292004,8,0,1,160,D,10,D,1,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,26,0,1,140,D,11,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,27,0,1,170,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,28,0,1,180,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,29,0,1,210,D,10,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,30,0,1,210,D,11,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292074,31,0,1,210,D,12,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292084,13,0,1,260,D,11,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292094,13,0,1,380,D,13,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292094,14,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292094,15,0,2,140,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292094,16,0,2,340,D,10,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292094,17,0,2,250,D,10,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,29,0,1,180,D,13,D,1,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,30,0,1,240,D,13,D,1,D,208,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,31,0,1,250,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292114,32,0,1,260,D,13,D,1,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292144,11,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292234,11,0,1,180,D,13,D,1,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292234,12,0,1,340,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292254,23,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292384,16,0,1,380,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292384,17,0,1,130,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292444,13,0,1,210,D,10,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292444,14,0,1,170,D,10,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292444,15,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292444,16,0,1,260,D,10,D,1,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292444,17,0,1,260,D,11,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,16,0,1,140,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05292474,17,0,1,140,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05292474,18,0,1,170,D,13,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,19,0,1,180,D,13,D,1,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,20,0,1,370,D,13,D,1,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,21,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,22,0,1,240,D,13,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292474,23,0,2,210,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292494,15,0,1,170,D,11,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292494,16,0,1,370,D,13,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292514,25,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292544,48,0,1,240,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292544,49,0,1,260,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292544,50,0,1,240,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292544,51,0,1,250,D,11,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292544,52,0,2,240,D,10,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292644,19,0,1,370,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292674,11,0,1,170,D,13,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292674,12,0,1,370,D,13,D,1,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292684,16,0,1,140,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292684,17,0,1,370,D,13,D,1,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292684,18,0,1,180,D,13,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292684,19,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292684,20,0,1,250,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292794,25,0,1,140,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292794,26,0,1,390,D,10,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292824,19,0,1,260,D,11,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292824,20,0,1,260,D,12,D,1,D,495,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292844,15,0,1,370,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292844,16,0,1,170,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292844,17,0,1,180,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292844,18,0,1,390,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292844,19,0,1,250,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292854,11,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292854,12,0,2,390,D,10,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292894,19,0,1,330,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292914,14,0,2,330,D,10,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292934,24,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292934,25,0,1,390,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,29,0,1,390,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,30,0,1,330,D,11,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,31,0,1,260,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,32,0,1,250,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292954,33,0,1,240,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05292994,10,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,11,0,1,210,D,11,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,12,0,1,210,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,13,0,1,210,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,14,0,1,210,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,15,0,1,210,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05292994,16,0,1,380,D,10,D,1,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293014,34,0,1,140,D,10,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293014,35,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05293074,16,0,1,250,D,10,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293084,9,0,1,390,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293184,14,0,1,460,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293254,14,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293374,18,0,1,360,D,12,D,1,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293374,19,0,1,340,D,12,D,1,D,404,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293374,20,0,1,240,D,13,D,1,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293374,21,0,1,240,D,11,D,1,D,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293424,18,0,2,240,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293434,26,0,1,340,D,12,D,1,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293434,27,0,1,460,D,11,D,1,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05293434,28,0,1,240,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293434,29,0,1,240,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293524,12,0,1,240,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,22,0,1,140,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,23,0,1,170,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,24,0,1,460,D,10,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,25,0,1,460,D,11,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293554,26,0,1,460,D,12,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293604,18,0,1,150,D,11,D,1,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293604,19,0,1,160,D,12,D,1,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293604,20,0,1,340,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293604,21,0,1,340,D,12,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293604,22,0,1,420,D,10,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293634,16,0,1,370,D,13,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293634,17,0,1,240,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293634,18,0,1,260,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,25,0,1,380,D,13,D,1,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,26,0,1,380,D,13,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,27,0,1,370,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,28,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,29,0,1,330,D,12,D,2,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293674,30,0,1,340,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293694,37,0,1,140,D,10,D,2,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,3,A
20241,05293694,38,0,1,160,D,13,D,1,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293694,39,0,1,380,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293694,40,0,1,380,D,12,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293694,41,0,1,370,D,13,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293774,15,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05293774,16,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05293784,20,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293844,20,0,1,380,D,13,D,1,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293854,21,0,1,330,D,12,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,27,0,1,370,D,13,D,1,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,28,0,1,140,D,10,D,2,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,29,0,1,140,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,30,0,1,390,D,10,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,31,0,1,390,D,11,D,1,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293874,32,0,1,390,D,12,D,1,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293894,16,0,1,360,D,10,D,1,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293894,17,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293894,18,0,1,160,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05293894,19,0,1,330,D,12,D,2,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
