QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20241,05546112,50,0,2,100,D,10,D,400,D,,A,
20241,05546192,45,0,1,100,D,13,D,100,D,,A,
20241,05546362,12,0,1,100,D,11,D,100,D,,A,
20241,05546362,13,0,1,100,D,12,D,150,D,,A,
20241,05546392,34,0,1,100,D,13,D,33,D,,A,
20241,05546422,30,0,1,100,D,10,D,100,D,,A,
20241,05546422,31,0,1,100,D,11,D,100,D,,A,
20241,05546422,32,0,1,100,D,12,D,200,D,,A,
20241,05546512,46,0,1,100,D,12,D,100,D,,A,
20241,05546642,34,0,2,100,D,10,D,20,F,,A,
20241,05546712,67,0,1,100,D,10,D,400,D,,A,
20241,05546712,68,0,1,100,D,11,D,100,D,,A,
20241,05546722,28,0,1,100,D,13,D,150,D,1,D,
20241,05547262,57,0,1,100,D,12,D,60,F,,A,
20241,05547402,49,0,1,100,D,10,D,300,D,,A,
20241,05547402,50,0,1,100,D,11,D,150,D,,A,
20241,05547402,51,0,2,100,D,10,D,198,D,,A,
20241,05547402,52,0,2,110,D,10,D,345,D,,A,
20241,05547402,53,0,2,100,D,10,D,175,D,,A,
20241,05547464,19,0,1,100,D,13,D,70,D,,A,
20241,05547552,13,0,1,100,D,13,D,60,D,1,D,
20241,05547692,24,0,1,100,D,13,D,40,D,,A,
20241,05547692,25,0,2,100,D,10,D,30,D,1,D,
20241,05548022,38,0,1,100,D,13,D,75,F,,A,
20241,05548072,33,0,1,100,D,12,D,36,D,2,D,1
20241,05548072,34,0,2,100,D,10,D,150,D,2,D,1
20241,05548682,24,0,1,100,D,12,D,20,D,,A,
20241,05548852,36,0,1,100,D,12,D,280,D,,A,
20241,05548882,20,0,1,100,D,13,D,70,D,,A,
20241,05549292,17,0,1,100,D,13,D,100,D,,A,
20241,05549302,22,0,1,100,D,11,D,300,D,,A,
20241,05549302,23,0,1,100,D,12,D,300,D,,A,
20241,05549302,24,0,2,100,D,10,D,40,D,2,D,1
20241,05549302,25,0,2,100,D,10,D,40,D,2,D,1
20241,05549362,57,0,1,100,D,11,D,50,D,,A,
20241,05549392,41,0,1,100,D,11,D,59,D,,A,
20241,05549392,42,0,1,100,D,12,D,59,D,,A,
20241,05549592,23,0,1,100,D,12,D,23,D,,A,
20241,05549882,22,0,1,100,D,11,D,30,D,,A,
20241,05549882,23,0,1,100,D,12,D,30,D,,A,
20241,05549922,44,0,1,100,D,11,D,200,D,,A,
20241,05550002,37,0,1,100,D,01,D,120,D,,A,
20241,05550102,49,0,1,100,D,11,D,80,D,,A,
20241,05550102,50,0,1,100,D,01,D,220,D,,A,
20241,05550102,51,0,1,100,D,12,D,220,D,,A,
20241,05550102,52,0,1,100,D,11,D,275,D,,A,
20241,05550292,32,0,1,100,D,13,D,50,D,,A,
20241,05550612,66,0,1,100,D,13,D,400,D,,A,
20241,05551562,52,0,1,100,D,01,D,90,F,,A,
20241,05551652,41,0,1,100,D,12,D,50,D,,A,
20241,05551982,55,0,1,100,D,12,D,50,D,,A,
20241,05551982,56,0,1,100,D,01,D,100,D,,A,
20241,05551982,57,0,2,100,D,11,D,50,D,,A,
20241,05552332,29,0,1,100,D,11,D,25,D,,A,
20241,05552332,30,0,1,100,D,12,D,25,D,,A,
20241,05552422,25,0,1,100,D,01,D,100,D,1,D,
20241,05552472,16,0,1,100,D,13,D,50,D,2,D,1
20241,05552942,30,0,1,100,D,01,D,60,D,,A,
20241,05553212,21,0,1,100,D,01,D,70,D,,A,
20241,05553212,22,0,1,100,D,12,D,30,D,,A,
20241,05553212,23,0,1,100,D,11,D,50,D,,A,
20241,05553272,38,0,1,100,D,12,D,30,D,,A,
20241,05553272,39,0,2,100,D,11,D,40,D,,A,
20241,05553302,28,0,2,100,D,11,D,600,D,,A,
20241,05553922,62,0,2,100,D,11,D,50,D,,A,
20241,05553942,48,0,1,100,D,13,D,150,D,,A,
20241,05553952,50,0,1,100,D,01,D,100,D,,A,
20241,05554172,43,0,1,100,D,01,D,150,D,,A,
20241,05554222,47,0,1,100,D,01,D,60,D,,A,
20241,05554302,25,0,2,100,D,11,D,60,D,,A,
20241,05554422,27,0,1,100,D,01,D,40,D,,A,
20241,05554552,70,0,1,100,D,11,D,58,D,,A,
20241,05554552,71,0,1,100,D,12,D,132,D,,A,
20241,05554552,72,0,1,100,D,01,D,92,D,,A,
20241,05554552,73,0,1,100,D,11,D,5,D,,A,
20241,05554682,21,0,1,100,D,12,D,18,D,,A,
20241,05554742,23,0,1,100,D,13,D,40,D,,A,
20241,05554852,34,0,1,100,D,13,D,60,D,,A,
20241,05555292,31,0,1,100,D,01,D,80,D,,A,
20241,05555792,50,0,1,100,D,12,D,220,D,,A,
20241,05556112,36,0,1,100,D,12,D,55,D,,A,
20241,05556172,86,0,1,100,D,01,D,300,D,,A,
20241,05556172,87,0,2,100,D,11,D,150,D,,A,
20241,05556242,32,0,1,100,D,01,D,30,D,1,D,
20241,05556352,21,0,1,100,D,13,D,76,F,,A,
20241,05556712,42,0,1,100,D,13,D,100,D,,A,
20241,05556712,43,0,1,110,D,13,D,20,D,,A,
20241,05556882,61,0,1,100,D,01,D,120,D,,A,
20241,05556924,41,0,1,100,D,13,D,50,D,,A,
20241,05556924,42,0,1,100,D,12,D,200,D,,A,
20241,05556972,17,0,1,100,D,13,D,25,D,,A,
20241,05557232,24,0,1,100,D,13,D,100,D,,A,
20241,05557502,43,0,1,100,D,01,D,45,D,2,D,1
20241,05557552,15,0,1,100,D,12,D,100,D,,A,
20241,05557562,27,0,1,100,D,13,D,175,D,,A,
20241,05557912,59,0,1,100,D,01,D,25,D,,A,
20241,05557972,31,0,1,100,D,13,D,45,D,,A,
20241,05558494,46,0,1,100,D,12,D,50,D,,A,
20241,05558622,23,0,1,100,D,01,D,54,D,,A,
20241,05558734,12,0,1,100,D,11,D,1200,D,,A,
20241,05558734,13,0,1,100,D,12,D,1200,D,,A,
20241,05558734,14,0,1,100,D,01,D,1200,D,,A,
20241,05559012,25,0,1,100,D,13,D,100,D,,A,
20241,05559092,60,0,1,100,D,01,D,50,D,,A,
20241,05559482,45,0,1,100,D,01,D,50,D,,A,
20241,05560252,31,0,1,100,D,13,D,200,D,,A,
20241,05560252,32,0,2,100,D,11,D,73,D,,A,
20241,05560372,62,0,1,100,D,01,D,46,D,,A,
20241,05560472,12,0,1,100,D,11,D,75,D,1,D,
20241,05561032,47,0,1,110,D,01,D,5,D,,A,
20241,05561153,39,0,1,100,D,12,D,75,D,,A,
20241,05561632,24,0,1,100,D,01,D,60,D,,A,
20241,05561632,25,0,1,100,D,12,D,12,D,,A,
20241,05561732,31,0,1,100,D,02,D,140,D,,A,
20241,05561802,29,0,1,100,D,13,D,250,D,,A,
20241,05561832,51,0,1,100,D,13,D,80,D,1,D,
20241,05561962,41,0,2,100,D,12,D,22,D,,A,
20241,05562132,25,0,1,100,D,01,D,66,D,,A,
20241,05562482,17,0,1,100,D,02,D,90,D,,A,
20241,05562642,30,0,1,100,D,13,D,600,D,2,D,1
20241,05563112,34,0,1,100,D,12,D,57,D,,A,
20241,05563112,35,0,1,100,D,01,D,77,D,,A,
20241,05563112,36,0,1,100,D,02,D,61,D,,A,
20241,05563602,48,0,1,100,D,13,D,30,D,,A,
20241,05564202,26,0,1,100,D,13,D,45,D,,A,
20241,05564202,27,0,1,100,D,13,D,45,D,,A,
20241,05564212,30,0,1,100,D,12,D,150,D,1,D,
20241,05564222,19,0,1,100,D,13,D,30,D,,A,
20241,05564352,32,0,1,100,D,02,D,45,D,,A,
20241,05564742,28,0,1,100,D,12,D,120,D,,A,
20241,05564742,29,0,1,100,D,01,D,160,D,,A,
20241,05564742,30,0,1,100,D,02,D,100,D,,A,
20241,05564762,42,0,1,100,D,02,D,43,D,,A,
20241,05564802,19,0,1,100,D,13,D,100,D,2,D,2
20241,05564972,39,0,1,100,D,01,D,100,D,,A,
20241,05565072,30,0,1,100,D,13,D,50,D,,A,
20241,05565072,31,0,2,100,D,12,D,80,D,,A,
20241,05565332,32,0,1,100,D,01,D,100,D,,A,
20241,05565472,60,0,1,100,D,12,D,500,D,,A,
20241,05565472,61,0,1,100,D,01,D,800,D,,A,
20241,05565472,62,0,1,100,D,02,D,600,D,,A,
20241,05565732,26,0,1,100,D,01,D,60,D,,A,
20241,05565752,16,0,1,100,D,13,D,75,D,,A,
20241,05565922,52,0,1,110,D,01,D,1,D,,A,
20241,05566382,40,0,1,100,D,13,D,30,D,1,D,
20241,05566392,22,0,1,100,D,01,D,20,D,,A,
20241,05566392,23,0,1,100,D,02,D,25,D,,A,
20241,05566392,24,0,1,100,D,13,D,500,D,,A,
20241,05566552,56,0,1,100,D,01,D,10,D,,A,
20241,05566852,40,0,1,100,D,01,D,75,D,,A,
20241,05566942,13,0,1,100,D,02,D,100,D,,A,
20241,05566972,31,0,1,100,D,13,D,30,D,,A,
20241,05567132,24,0,1,100,D,13,D,10,D,,A,
20241,05567392,41,0,1,100,D,13,D,250,D,,A,
20241,05567392,42,0,1,110,D,13,D,10,D,,A,1
20241,05567962,41,0,1,100,D,02,D,100,D,,A,
20241,05568502,34,0,1,100,D,02,D,180,D,,A,
20241,05568572,59,0,2,100,D,12,D,15,D,,A,
20241,05568842,23,0,1,100,D,13,D,21,D,,A,
20241,05568962,17,0,1,100,D,12,D,50,D,,A,
20241,05569102,46,0,1,100,D,01,D,52,D,,A,
20241,05569102,47,0,1,100,D,02,D,52,D,,A,
20241,05569112,42,0,1,100,D,02,D,100,D,,A,
20241,05569272,30,0,1,100,D,13,D,200,D,,A,
20241,05569332,42,0,1,100,D,01,D,20,D,,A,
20241,05569332,43,0,1,100,D,02,D,20,D,,A,
20241,05569832,33,0,1,100,D,13,D,8,D,,A,
20241,05570012,53,0,2,100,D,12,D,80,D,,A,
20241,05570152,43,0,1,100,D,02,D,100,D,,A,
20241,05570342,51,0,1,100,D,02,D,95,D,,A,
20241,05570414,57,0,1,100,D,13,D,200,D,,A,
20241,05570414,58,0,2,100,D,12,D,400,D,,A,
20241,05570572,37,0,1,100,D,13,D,50,D,,A,
20241,05570672,23,0,1,100,D,01,D,50,D,,A,
20241,05571022,17,0,1,100,D,13,D,500,D,,A,
20241,05571212,22,0,1,110,D,01,D,5,D,,A,
20241,05571212,23,0,1,110,D,02,D,20,D,,A,
20241,05571222,28,0,1,100,D,02,D,230,D,,A,
20241,05571222,29,0,2,100,D,12,D,500,D,,A,
20241,05571842,25,0,1,110,D,13,D,150,D,,A,
20241,05572032,10,0,1,100,D,02,D,40,D,,A,
20241,05572064,84,0,1,100,D,01,D,100,D,2,D,1
20241,05572872,35,0,1,100,D,01,D,200,D,,A,
20241,05573244,66,0,1,100,D,01,D,200,D,,A,
20241,05573462,36,0,1,100,D,13,D,35,D,,A,
20241,05573991,9,0,1,100,D,13,D,160,D,,A,
20241,05574041,57,0,1,100,D,10,D,75,D,,A,
20241,05574141,33,0,1,100,D,12,D,80,D,,A,
20241,05574541,62,0,1,100,D,13,D,100,D,,A,
20241,05574641,72,0,1,100,D,10,D,71,D,,A,
20241,05574641,73,0,1,100,D,11,D,130,D,,A,
20241,05574641,74,0,1,100,D,12,D,16,D,,A,
20241,05575091,31,0,1,100,D,13,D,200,D,,A,
20241,05575121,17,0,1,100,D,10,D,52,D,,A,
20241,05575301,26,0,1,100,D,13,D,200,D,,A,
20241,05575401,41,0,1,100,D,12,D,350,D,,A,
20241,05575791,19,0,1,100,D,12,D,28,D,,A,
20241,05576021,26,0,1,100,D,13,D,50,D,,A,
20241,05576021,27,0,1,110,D,10,D,50,D,,A,
20241,05576091,37,0,1,100,D,13,D,70,D,,A,
20241,05576271,54,0,1,100,D,11,D,80,D,,A,
20241,05576981,15,0,1,100,D,12,D,56,D,,A,
20241,05577131,22,0,1,100,D,13,D,23,D,,A,
20241,05577251,21,0,1,100,D,12,D,150,D,,A,
20241,05577491,29,0,1,100,D,12,D,90,D,,A,
20241,05578081,30,0,1,100,D,11,D,42,D,,A,
20241,05578081,31,0,1,100,D,12,D,13,D,,A,
20241,05578181,58,0,1,100,D,11,D,150,D,,A,
20241,05578331,57,0,1,100,D,12,D,48,D,,A,
20241,05578331,58,0,1,100,D,10,D,76,D,,A,
20241,05578551,22,0,1,100,D,11,D,100,D,,A,
20241,05578651,22,0,1,100,D,10,D,25,D,,A,
20241,05578651,23,0,1,100,D,12,D,20,D,,A,
20241,05578664,27,0,1,100,D,13,D,25,D,,A,
20241,05578801,14,0,1,100,D,10,D,24,D,,A,
20241,05578801,15,0,1,100,D,11,D,171,D,,A,
20241,05578801,16,0,1,100,D,12,D,100,D,,A,
20241,05579021,10,0,1,100,D,13,D,100,D,,A,
20241,05579071,11,0,1,100,D,13,D,30,D,,A,
20241,05579481,29,0,1,110,D,10,D,50,D,,A,
20241,05579601,73,0,1,100,D,10,D,40,D,,A,
20241,05579601,74,0,1,100,D,11,D,60,D,,A,
20241,05580071,40,0,1,100,D,10,D,20,D,,A,
20241,05580071,41,0,1,100,D,11,D,20,D,,A,
20241,05580071,42,0,1,100,D,12,D,20,D,,A,
20241,05580082,17,0,1,100,D,10,D,20,D,1,D,
20241,05580121,20,0,1,110,D,13,D,50,D,,A,
20241,05580131,49,0,1,100,D,10,D,20,D,,A,
20241,05580151,28,0,1,100,D,13,D,50,D,,A,
20241,05580411,42,0,1,100,D,13,D,100,D,,A,
20241,05580421,41,0,1,100,D,12,D,24,D,,A,
20241,05580441,25,0,1,100,D,13,D,50,D,,A,
20241,05580451,23,0,1,100,D,13,D,70,D,,A,
20241,05580451,24,0,1,100,D,13,D,70,D,,A,
20241,05580451,25,0,1,100,D,13,D,70,D,,A,
20241,05580451,26,0,1,110,D,13,D,10,D,,A,1
20241,05580451,27,0,1,120,D,13,D,,H,,A,2
20241,05580451,27,1,1,100,D,13,D,8,E,,A,2
20241,05580451,27,2,1,110,D,13,D,2,E,,A,2
20241,05580451,28,0,1,110,D,13,D,10,D,,A,1
20241,05580501,41,0,1,100,D,10,D,120,D,,A,
20241,05580571,45,0,1,100,D,13,D,50,D,,A,
20241,05580591,42,0,1,100,D,12,D,60,D,,A,
20241,05580721,25,0,1,100,D,10,D,19,D,,A,
20241,05580721,26,0,1,100,D,12,D,18,D,,A,
20241,05580771,51,0,1,100,D,12,D,10,D,,A,
20241,05580981,41,0,1,100,D,10,D,150,D,,A,
20241,05580981,42,0,1,100,D,11,D,150,D,,A,
20241,05580981,43,0,1,100,D,12,D,150,D,,A,
20241,05581391,32,0,1,100,D,13,D,240,D,,A,
20241,05581701,33,0,1,100,D,10,D,12,D,,A,
20241,05582321,30,0,1,100,D,10,D,12,D,,A,
20241,05582451,51,0,1,100,D,11,D,52,D,,A,
20241,05582451,52,0,1,100,D,12,D,52,D,,A,
20241,05582991,36,0,1,100,D,11,D,112,D,,A,
20241,05582991,37,0,1,100,D,12,D,62,D,,A,
20241,05583023,23,0,1,100,D,13,D,30,D,,A,
20241,05583141,35,0,1,100,D,10,D,300,D,,A,
20241,05583141,36,0,1,100,D,12,D,300,D,,A,
20241,05583241,29,0,1,100,D,10,D,20,D,,A,
20241,05583331,37,0,1,100,D,13,D,40,D,,A,
20241,05583391,40,0,1,100,D,10,D,10,D,,A,
20241,05583391,41,0,1,100,D,11,D,10,D,,A,
20241,05583391,42,0,1,100,D,12,D,10,D,,A,
20241,05583441,37,0,1,100,D,10,D,25,D,,A,
20241,05583511,49,0,1,110,D,13,D,15,D,,A,
20241,05583531,16,0,1,100,D,13,D,35,D,,A,
20241,05583611,48,0,1,100,D,11,D,40,D,,A,
20241,05583621,38,0,1,100,D,10,D,30,D,,A,
20241,05583621,39,0,1,100,D,11,D,60,D,,A,
20241,05583971,22,0,1,100,D,13,D,40,D,,A,
20241,05584241,61,0,1,100,D,11,D,32,D,,A,
20241,05584341,33,0,1,100,D,12,D,15,D,,A,
20241,05584341,34,0,1,100,D,12,D,20,D,,A,
20241,05584381,36,0,1,100,D,13,D,35,D,,A,
20241,05584421,22,0,1,100,D,13,D,100,D,,A,
20241,05584601,63,0,1,100,D,10,D,20,D,,A,
20241,05584611,48,0,1,100,D,12,D,95,D,,A,
20241,05584611,49,0,1,100,D,11,D,197,D,,A,
20241,05584611,50,0,1,100,D,10,D,256,D,,A,
20241,05584661,54,0,1,100,D,10,D,250,D,,A,
20241,05584661,55,0,1,100,D,11,D,156,D,,A,
20241,05584661,56,0,1,100,D,12,D,200,D,,A,
20241,05584661,57,0,1,110,D,10,D,50,D,,A,1
20241,05584821,25,0,1,100,D,12,D,120,F,,A,
20241,05584861,64,0,1,100,D,10,D,100,D,,A,
20241,05585031,43,0,1,100,D,11,D,40,D,,A,
20241,05585041,62,0,1,100,D,13,D,140,D,,A,
20241,05585221,25,0,1,100,D,10,D,60,D,,A,
20241,05585291,53,0,1,100,D,11,D,50,D,,A,
20241,05585461,38,0,1,100,D,11,D,50,D,,A,
20241,05585461,39,0,1,100,D,12,D,50,D,,A,
20241,05585461,40,0,1,100,D,01,D,50,D,,A,
20241,05585581,12,0,1,100,D,13,D,30,D,,A,
20241,05585841,36,0,1,100,D,01,D,24,D,,A,
20241,05586121,36,0,1,100,D,13,D,50,D,,A,
20241,05586192,11,0,1,100,D,13,D,100,D,2,D,1
20241,05586311,35,0,1,100,D,13,D,150,D,,A,
20241,05586451,31,0,1,100,D,13,D,200,D,,A,
20241,05586521,28,0,1,100,D,11,D,20,D,,A,
20241,05586861,20,0,1,100,D,13,D,100,D,,A,
20241,05587041,36,0,1,100,D,12,D,300,D,,A,
20241,05587061,8,0,1,100,D,01,D,70,D,,A,
20241,05587181,32,0,1,100,D,01,D,200,D,,A,
20241,05587251,46,0,1,100,D,13,D,50,D,,A,
20241,05587291,32,0,1,100,D,01,D,100,D,,A,
20241,05587331,23,0,1,100,D,11,D,30,D,1,D,
20241,05587331,24,0,1,100,D,11,D,25,D,1,D,
20241,05587331,25,0,1,100,D,11,D,30,D,1,D,
20241,05587372,23,0,1,100,D,01,D,28,D,,A,
20241,05587372,24,0,1,100,D,12,D,13,D,,A,
20241,05587731,25,0,1,100,D,13,D,50,D,,A,
20241,05588141,43,0,1,100,D,12,D,100,D,,A,
20241,05588401,27,0,1,100,D,13,D,60,D,,A,
20241,05588511,12,0,1,100,D,11,D,20,D,,A,
20241,05588571,50,0,1,100,D,11,D,20,D,,A,
20241,05588571,51,0,1,100,D,12,D,50,D,,A,
20241,05588571,52,0,1,100,D,01,D,80,D,,A,
20241,05588651,21,0,1,100,D,11,D,143,D,,A,
20241,05588651,22,0,1,100,D,12,D,102,D,,A,
20241,05588651,23,0,1,100,D,01,D,121,D,,A,
20241,05588831,41,0,1,110,D,12,D,60,D,,A,1
20241,05588881,39,0,1,100,D,01,D,50,D,,A,
20241,05589021,34,0,1,100,D,12,D,20,D,,A,
20241,05589261,40,0,1,100,D,12,D,23,D,2,D,1
20241,05589261,41,0,1,100,D,11,D,29,D,2,D,1
20241,05589261,42,0,1,100,D,01,D,6,D,2,D,1
20241,05589261,43,0,1,100,D,01,D,21,D,2,D,1
20241,05589331,19,0,1,100,D,13,D,20,D,,A,
20241,05589381,29,0,1,100,D,12,D,350,D,,A,
20241,05589431,42,0,1,100,D,11,D,12,D,,A,
20241,05589431,43,0,1,120,D,01,D,,H,,A,
20241,05589431,43,1,1,110,D,01,D,18,E,,A,
20241,05589431,43,2,1,100,D,01,D,69,E,,A,
20241,05589431,44,0,1,120,D,01,D,,H,,A,
20241,05589431,44,1,1,100,D,01,D,1,E,,A,
20241,05589431,44,2,1,110,D,01,D,1,E,,A,
20241,05589431,45,0,1,110,D,11,D,5,D,,A,
20241,05589431,46,0,1,110,D,12,D,9,D,,A,
20241,05589431,47,0,1,110,D,01,D,6,D,,A,
20241,05589561,44,0,1,100,D,12,D,216,D,,A,
20241,05589561,45,0,1,100,D,01,D,298,D,,A,
20241,05589611,20,0,1,100,D,13,D,75,D,,A,
20241,05589771,44,0,1,100,D,13,D,25,D,1,D,
20241,05589882,26,0,1,100,D,11,D,30,D,,A,
20241,05589951,57,0,1,100,D,13,D,180,D,,A,
20241,05590201,22,0,1,100,D,01,D,14,D,,A,
20241,05590281,67,0,1,100,D,12,D,150,D,,A,
20241,05590281,68,0,1,100,D,01,D,50,D,,A,
20241,05590321,39,0,1,100,D,12,D,10,D,2,D,1
20241,05590491,33,0,1,100,D,01,D,30,D,,A,
20241,05590621,37,0,1,100,D,12,D,34,D,,A,
20241,05591051,30,0,1,100,D,11,D,30,D,,A,
20241,05591311,49,0,1,100,D,11,D,150,D,,A,
20241,05591311,50,0,1,100,D,12,D,150,D,,A,
20241,05591451,48,0,1,100,D,11,D,40,D,,A,
20241,05591451,49,0,1,100,D,12,D,30,D,,A,
20241,05591541,36,0,1,100,D,11,D,17,D,,A,
20241,05591541,37,0,1,100,D,12,D,16,D,,A,
20241,05591541,38,0,1,100,D,01,D,27,D,,A,
20241,05591981,21,0,1,100,D,13,D,40,D,,A,
20241,05592071,57,0,1,100,D,13,D,20,D,,A,
20241,05592411,19,0,1,100,D,13,D,90,F,,A,
20241,05592471,42,0,1,100,D,13,D,60,D,,A,
20241,05592791,34,0,1,100,D,11,D,20,D,,A,
20241,05592791,35,0,1,100,D,12,D,30,D,,A,
20241,05592791,36,0,1,100,D,01,D,40,D,,A,
20241,05592831,24,0,1,100,D,11,D,90,D,,A,
20241,05592931,18,0,1,100,D,01,D,10,D,2,D,1
20241,05593011,38,0,1,100,D,12,D,12,D,,A,
20241,05593071,66,0,1,100,D,12,D,80,D,,A,
20241,05593071,67,0,1,100,D,01,D,70,D,,A,
20241,05593641,54,0,1,100,D,01,D,65,D,,A,
20241,05593651,57,0,1,100,D,13,D,50,D,2,D,1
20241,05593701,12,0,1,100,D,13,D,15,D,,A,
20241,05593831,27,0,1,100,D,13,D,60,D,,A,
20241,05593971,27,0,1,100,D,13,D,30,D,,A,
20241,05594301,21,0,1,100,D,01,D,15,D,,A,
20241,05594351,30,0,1,100,D,01,D,60,D,,A,
20241,05594581,53,0,1,100,D,12,D,100,D,,A,
20241,05594901,40,0,1,100,D,13,D,200,D,,A,
20241,05595081,31,0,1,100,D,11,D,10,D,,A,
20241,05595381,22,0,1,100,D,12,D,20,D,,A,
20241,05595711,16,0,1,100,D,11,D,64,D,,A,
20241,05595711,17,0,1,100,D,12,D,34,D,,A,
20241,05595711,18,0,1,100,D,01,D,20,D,,A,
20241,05595981,47,0,1,100,D,12,D,25,D,,A,
20241,05596221,31,0,1,100,D,11,D,200,D,,A,
20241,05596221,32,0,1,100,D,12,D,300,D,,A,
20241,05596281,29,0,1,100,D,13,D,40,D,,A,
20241,05596351,25,0,1,100,D,12,D,200,D,,A,
20241,05596421,28,0,1,100,D,13,D,40,D,,A,
20241,05596581,29,0,1,100,D,13,D,30,D,,A,
20241,05596671,24,0,1,100,D,12,D,20,D,,A,
20241,05596701,12,0,1,100,D,01,D,10,D,,A,
20241,05596781,23,0,1,100,D,13,D,100,D,,A,
20241,05596951,45,0,1,100,D,13,D,112,D,,A,
20241,05597341,16,0,1,100,D,13,D,50,D,,A,
20241,05597971,55,0,1,100,D,02,D,14,D,,A,
20241,05598101,46,0,1,100,D,01,D,45,D,,A,
20241,05598201,48,0,1,100,D,01,D,300,D,,A,
20241,05598243,22,0,1,100,D,01,D,25,D,,A,
20241,05598251,31,0,1,100,D,02,D,80,D,,A,
20241,05598381,56,0,1,100,D,01,D,320,D,,A,
20241,05598433,25,0,1,100,D,12,D,30,D,2,D,1
20241,05598531,54,0,1,100,D,12,D,85,D,,A,
20241,05598531,55,0,1,100,D,01,D,80,D,,A,
20241,05598701,26,0,1,100,D,13,D,50,D,,A,
20241,05598961,47,0,1,100,D,01,D,30,D,,A,
20241,05599051,32,0,1,100,D,02,D,77,D,1,D,
20241,05599051,33,0,1,100,D,01,D,56,D,1,D,
20241,05600601,22,0,1,100,D,01,D,40,D,,A,
20241,05600801,40,0,1,100,D,02,D,30,D,,A,
20241,05601101,26,0,1,100,D,01,D,50,D,,A,
20241,05601821,31,0,1,100,D,02,D,100,D,,A,
20241,05601861,36,0,1,100,D,13,D,150,D,,A,
20241,05601881,34,0,1,100,D,02,D,60,D,,A,
20241,05602071,47,0,1,100,D,02,D,120,D,,A,
20241,05602511,28,0,1,100,D,13,D,45,D,,A,
20241,05603191,25,0,1,100,D,12,D,50,D,,A,
20241,05603191,26,0,1,100,D,01,D,50,D,,A,
20241,05603351,36,0,1,100,D,13,D,20,D,,A,
20241,05603431,58,0,1,100,D,02,D,50,F,,A,
20241,05603563,15,0,1,100,D,13,D,15,D,,A,
20241,05603931,23,0,1,100,D,12,D,40,D,,A,
20241,05603991,31,0,1,100,D,02,D,45,D,,A,
20241,05603991,32,0,1,100,D,02,D,38,D,,A,
20241,05603991,33,0,1,100,D,02,D,130,D,,A,
20241,05603991,34,0,1,100,D,02,D,9,D,,A,
20241,05603991,35,0,1,100,D,02,D,9,D,,A,
20241,05603991,36,0,1,100,D,02,D,55,D,,A,
20241,05604071,21,0,1,100,D,12,D,30,D,,A,
20241,05604591,41,0,1,100,D,01,D,40,D,,A,
20241,05604591,42,0,1,100,D,02,D,60,D,,A,
20241,05604711,79,0,1,100,D,12,D,83,D,,A,
20241,05604711,80,0,1,100,D,01,D,130,D,,A,
20241,05604711,81,0,1,100,D,02,D,207,D,,A,
20241,05604781,41,0,1,100,D,12,D,120,D,1,D,
20241,05604781,42,0,1,100,D,01,D,60,D,1,D,
20241,05604901,35,0,1,100,D,13,D,200,D,,A,
20241,05605131,26,0,1,100,D,12,D,25,D,,A,
20241,05605161,63,0,1,100,D,13,D,150,D,,A,
20241,05605191,37,0,1,100,D,12,D,8,D,,A,
20241,05605191,38,0,1,100,D,01,D,14,D,,A,
20241,05605191,39,0,1,100,D,02,D,17,D,,A,
20241,05605301,62,0,1,100,D,12,D,20,D,2,D,1
20241,05605391,16,0,1,100,D,12,D,40,D,,A,
20241,05605461,20,0,1,100,D,02,D,14,D,,A,
20241,05605481,49,0,1,100,D,12,D,13,D,,A,
20241,05605481,50,0,1,100,D,01,D,19,D,,A,
20241,05605541,47,0,1,100,D,02,D,6,D,1,D,
20241,05605631,13,0,1,100,D,02,D,10,D,2,D,2
20241,05605671,34,0,1,100,D,13,D,5,D,,A,
20241,05605731,28,0,1,100,D,12,D,112,D,,A,
20241,05605751,29,0,1,100,D,12,D,106,D,,A,
20241,05605881,22,0,1,100,D,13,D,60,D,,A,
20241,05606601,30,0,1,100,D,13,D,42,D,,A,
20241,05606921,15,0,1,100,D,02,D,200,D,,A,
20241,05606921,16,0,1,100,D,01,D,89,D,,A,
20241,05606951,20,0,1,100,D,12,D,18,F,2,D,1
20241,05607131,65,0,1,100,D,01,D,200,D,2,D,1
20241,05607131,66,0,1,100,D,02,D,100,D,2,D,1
20241,05607931,39,0,1,100,D,02,D,700,D,,A,
20242,05411714,30,0,1,100,D,01,D,113,D,,A,
20242,05411764,31,0,1,100,D,03,D,100,D,,A,
20242,05411764,32,0,2,100,D,01,D,200,D,,A,
20242,05411834,25,0,2,100,D,01,D,200,D,,A,
20242,05411914,38,0,1,100,D,13,D,35,D,,A,
20242,05412424,52,0,1,100,D,03,D,246,D,,A,
20242,05412514,57,0,1,100,D,03,D,130,D,,A,
20242,05412614,42,0,1,100,D,01,D,100,D,,A,
20242,05412614,43,0,1,100,D,02,D,92,D,,A,
20242,05412614,44,0,1,100,D,03,D,40,D,,A,
20242,05413064,51,0,1,100,D,03,D,60,D,,A,
20242,05413214,25,0,1,100,D,01,D,60,D,,A,
20242,05413214,26,0,1,100,D,02,D,60,D,,A,
