QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VQBCODE,VQBCODE_,VQBLABOR,VQBL_BOR,VQBMO,VQBMO_,VQBEXPX,VQBEXPX_,VQBPURCH
20241,05295584,38,0,1,190,D,1,D,11,D,400,D,
20241,05295624,40,0,1,190,D,1,D,10,D,457,D,
20241,05295624,41,0,1,260,D,,A,10,D,40,D,
20241,05295624,42,0,1,260,D,,A,12,D,70,D,
20241,05295634,55,0,2,420,D,,A,10,D,65,D,
20241,05295644,37,0,1,420,D,,A,11,D,70,D,
20241,05295644,38,0,1,190,D,1,D,10,D,1000,D,
20241,05295644,39,0,1,190,D,1,D,11,D,500,D,
20241,05295644,40,0,1,250,D,,A,13,D,200,D,
20241,05295734,46,0,1,190,D,1,D,12,D,70,D,
20241,05295734,47,0,1,190,D,1,D,12,D,30,D,
20241,05295744,28,0,1,400,D,,A,10,D,70,D,
20241,05295744,29,0,1,190,D,1,D,12,D,56,D,
20241,05295774,35,0,1,400,D,,A,10,D,5,D,
20241,05295774,36,0,1,420,D,,A,10,D,150,D,
20241,05295774,37,0,1,190,D,2,D,11,D,60,D,
20241,05295774,38,0,1,190,D,2,D,12,D,80,D,
20241,05295774,39,0,1,190,D,2,D,11,D,550,D,
20241,05295774,40,0,1,190,D,2,D,12,D,550,D,
20241,05295774,41,0,2,190,D,2,D,10,D,700,D,
20241,05295774,42,0,2,190,D,2,D,10,D,150,D,
20241,05295834,53,0,1,420,D,,A,12,D,35,D,
20241,05295924,25,0,1,190,D,1,D,11,D,120,D,
20241,05295924,26,0,1,250,D,,A,11,D,20,D,
20241,05295974,66,0,1,420,D,,A,12,D,1800,D,
20241,05295974,67,0,1,367,D,1,D,10,D,300,D,
20241,05295994,23,0,1,410,D,,A,10,D,30,D,
20241,05295994,24,0,1,420,D,,A,10,D,150,D,
20241,05296064,45,0,1,190,D,1,D,10,D,150,D,
20241,05296064,46,0,1,190,D,1,D,10,D,40,D,
20241,05296064,47,0,1,260,D,,A,12,D,10,D,
20241,05296104,66,0,1,420,D,,A,12,D,230,D,
20241,05296104,67,0,1,367,D,1,D,10,D,10,D,
20241,05296104,68,0,1,367,D,1,D,11,D,10,D,
20241,05296104,69,0,1,190,D,1,D,12,D,80,D,
20241,05296104,70,0,1,260,D,,A,12,D,140,D,
20241,05296214,34,0,1,190,D,1,D,12,D,140,D,
20241,05296254,52,0,1,420,D,,A,12,D,150,D,
20241,05296254,53,0,1,140,D,,A,10,D,700,D,
20241,05296254,54,0,1,190,D,1,D,12,D,50,D,
20241,05296254,55,0,1,367,D,2,D,10,D,30,D,
20241,05296254,56,0,1,367,D,2,D,11,D,30,D,
20241,05296264,61,0,1,140,D,,A,12,D,600,D,
20241,05296264,62,0,1,420,D,,A,11,D,3000,D,
20241,05296264,63,0,1,250,D,,A,13,D,40,D,
20241,05296264,64,0,1,240,D,1,D,10,D,1000,D,
20241,05296274,33,0,1,190,D,1,D,11,D,89,D,
20241,05296314,41,0,1,420,D,,A,10,D,200,D,
20241,05296314,42,0,1,210,D,,A,12,D,100,D,
20241,05296314,43,0,1,320,D,1,D,10,D,250,D,2
20241,05296314,44,0,1,280,D,,A,10,D,60,D,
20241,05296324,31,0,1,420,D,,A,11,D,170,D,
20241,05296324,32,0,1,190,D,1,D,11,D,50,D,
20241,05296324,33,0,1,367,D,2,D,11,D,15,D,
20241,05296334,84,0,1,190,D,1,D,12,D,75,D,
20241,05296334,85,0,1,420,D,,A,11,D,142,D,
20241,05296334,86,0,1,240,D,2,D,11,D,75,D,
20241,05296334,87,0,1,260,D,,A,13,D,120,D,
20241,05296334,88,0,1,250,D,,A,13,D,20,D,
20241,05296384,42,0,1,410,D,,A,10,D,20,D,
20241,05296384,43,0,1,420,D,,A,11,D,150,D,
20241,05296384,44,0,1,210,D,,A,11,D,180,D,
20241,05296384,45,0,1,367,D,1,D,10,D,30,D,
20241,05296384,46,0,1,367,D,1,D,11,D,30,D,
20241,05296384,47,0,1,367,D,1,D,12,D,15,D,
20241,05296384,48,0,1,190,D,1,D,11,D,71,D,
20241,05296584,48,0,1,367,D,1,D,13,D,60,D,
20241,05296584,49,0,1,140,D,,A,11,D,600,D,
20241,05296584,50,0,1,190,D,1,D,11,D,75,D,
20241,05296584,51,0,1,320,D,1,D,12,D,500,D,
20241,05296634,43,0,1,367,D,1,D,13,D,65,D,
20241,05296734,52,0,1,420,D,,A,11,D,555,D,
20241,05296734,53,0,1,210,D,,A,10,D,30,D,
20241,05296734,54,0,1,367,D,1,D,10,D,300,D,
20241,05296734,55,0,1,367,D,1,D,11,D,40,D,
20241,05296734,56,0,1,367,D,1,D,12,D,40,D,
20241,05296734,57,0,1,190,D,1,D,11,D,69,D,
20241,05296734,58,0,1,250,D,,A,10,D,66,D,
20241,05296754,21,0,1,367,D,1,D,13,D,15,D,
20241,05296754,22,0,1,140,D,,A,11,D,500,D,
20241,05296764,42,0,1,250,D,,A,12,D,2,D,
20241,05296774,37,0,1,367,D,1,D,13,D,50,D,
20241,05296774,38,0,1,900,D,,A,10,D,,H,2
20241,05296774,38,1,1,190,D,,A,10,D,492,E,2
20241,05296774,38,2,1,140,D,,A,10,D,2130,E,2
20241,05296774,39,0,1,250,D,,A,13,D,6,D,
20241,05296774,40,0,1,260,D,,A,13,D,50,D,
20241,05296774,41,0,2,420,D,,A,10,D,154,D,
20241,05296804,33,0,1,140,D,,A,12,D,1400,D,
20241,05296804,34,0,1,320,D,1,D,12,D,300,D,
20241,05296814,41,0,1,367,D,1,D,10,D,180,D,
20241,05296814,42,0,1,140,D,,A,11,D,280,D,
20241,05296814,43,0,1,250,D,,A,13,D,35,D,
20241,05296834,36,0,1,190,D,1,D,10,D,1200,D,
20241,05296844,38,0,1,260,D,,A,12,D,3,D,
20241,05296894,96,0,1,210,D,,A,11,D,145,D,
20241,05296894,97,0,1,190,D,1,D,10,D,284,D,
20241,05296894,98,0,1,190,D,1,D,12,D,84,D,
20241,05296894,99,0,1,190,D,2,D,10,D,30,D,
20241,05296894,100,0,1,320,D,1,D,10,D,460,D,
20241,05296894,101,0,1,260,D,,A,11,D,5,D,
20241,05296894,102,0,1,260,D,,A,12,D,3,D,
20241,05296894,103,0,2,420,D,,A,10,D,57,D,
20241,05296904,34,0,1,190,D,,A,11,D,219,D,
20241,05296944,82,0,1,190,D,1,D,12,D,215,D,
20241,05296944,83,0,1,420,D,,A,12,D,50,D,
20241,05296944,84,0,1,240,D,1,D,12,D,70,D,
20241,05296944,85,0,1,260,D,,A,13,D,8,D,
20241,05296944,86,0,2,420,D,,A,10,D,1236,D,
20241,05296984,36,0,1,140,D,,A,11,D,1000,D,
20241,05296984,37,0,1,250,D,,A,13,D,30,D,
20241,05296994,17,0,1,190,D,1,D,12,D,84,D,
20241,05297024,56,0,1,190,D,2,D,12,D,25,D,
20241,05297024,57,0,1,240,D,1,D,12,D,1200,D,
20241,05297164,35,0,1,367,D,1,D,11,D,60,D,
20241,05297164,36,0,1,250,D,,A,10,D,20,D,
20241,05297184,30,0,1,190,D,1,D,12,D,80,D,
20241,05297184,31,0,1,140,D,,A,10,D,500,D,
20241,05297184,32,0,1,240,D,1,D,12,D,150,D,
20241,05297274,42,0,1,367,D,1,D,12,D,5,D,
20241,05297274,43,0,1,250,D,,A,12,D,6,D,
20241,05297344,51,0,1,190,D,1,D,12,D,114,D,
20241,05297344,52,0,2,400,D,,A,10,D,200,D,
20241,05297364,21,0,1,190,D,1,D,11,D,179,D,
20241,05297374,22,0,2,190,D,1,D,10,D,285,D,
20241,05297394,37,0,1,420,D,,A,12,D,125,D,
20241,05297394,38,0,1,210,D,,A,11,D,97,D,
20241,05297394,39,0,1,367,D,1,D,12,D,20,D,
20241,05297394,40,0,1,190,D,1,D,10,D,56,D,
20241,05297444,29,0,1,420,D,,A,10,D,151,D,
20241,05297444,30,0,2,190,D,1,D,10,D,40,D,
20241,05297504,19,0,1,190,D,2,D,10,D,60,D,
20241,05297544,35,0,2,900,D,,A,10,D,,H,
20241,05297544,35,1,2,420,D,,A,10,D,397,E,
20241,05297544,35,2,2,410,D,,A,10,D,93,E,
20241,05297594,35,0,1,210,D,,A,12,D,79,D,
20241,05297604,33,0,1,250,D,,A,13,D,40,D,
20241,05297644,35,0,1,400,D,,A,12,D,50,D,
20241,05297644,36,0,1,190,D,1,D,11,D,40,D,
20241,05297644,37,0,1,250,D,,A,12,D,20,D,
20241,05343734,22,0,1,420,D,,A,01,D,102,D,
20241,05343734,23,0,1,410,D,,A,01,D,13,D,
20241,05343864,31,0,1,367,D,1,D,13,D,20,D,
20241,05343864,32,0,1,190,D,1,D,01,D,178,D,
20241,05343924,29,0,1,420,D,,A,01,D,48,D,
20241,05343924,30,0,1,140,D,,A,11,D,1300,D,
20241,05343924,31,0,1,190,D,1,D,12,D,30,D,2
20241,05343924,32,0,2,190,D,1,D,11,D,30,D,2
20241,05343964,57,0,1,420,D,,A,11,D,233,D,
20241,05343964,58,0,1,410,D,,A,11,D,53,D,
20241,05343964,59,0,1,367,D,1,D,13,D,40,D,
20241,05343964,60,0,1,190,D,1,D,11,D,158,D,
20241,05344034,34,0,2,320,D,1,D,11,D,1400,D,
20241,05344084,55,0,1,400,D,,A,11,D,60,D,
20241,05344084,56,0,1,190,D,1,D,11,D,100,D,
20241,05344144,14,0,1,400,D,,A,01,D,50,D,
20241,05344144,15,0,1,420,D,,A,01,D,300,D,
20241,05344144,16,0,1,420,D,,A,01,D,400,D,
20241,05344164,38,0,1,190,D,1,D,01,D,190,D,
20241,05344234,52,0,1,190,D,1,D,12,D,83,D,
20241,05344234,53,0,1,210,D,,A,01,D,129,D,
20241,05344234,54,0,1,367,D,1,D,13,D,12,D,
20241,05344244,41,0,1,190,D,1,D,12,D,130,D,
20241,05344324,58,0,1,367,D,1,D,13,D,21,D,
20241,05344324,59,0,1,190,D,1,D,11,D,40,D,
20241,05344324,60,0,1,260,D,,A,11,D,10,D,
20241,05344364,38,0,1,260,D,,A,13,D,150,D,
20241,05344524,20,0,1,260,D,,A,11,D,10,D,
20241,05344544,21,0,1,367,D,1,D,13,D,15,D,
20241,05344544,22,0,1,190,D,1,D,11,D,85,D,
20241,05344564,59,0,2,420,D,,A,11,D,60,D,
20241,05344664,26,0,1,367,D,1,D,12,D,100,D,
20241,05344664,27,0,1,140,D,,A,12,D,1124,D,2
20241,05344664,28,0,1,190,D,1,D,12,D,96,D,
20241,05344704,23,0,1,190,D,1,D,12,D,120,D,
20241,05344704,24,0,1,190,D,1,D,12,D,80,D,
20241,05344704,25,0,1,420,D,,A,11,D,158,D,
20241,05344724,71,0,1,420,D,,A,12,D,150,D,
20241,05344724,72,0,1,190,D,1,D,11,D,40,D,
20241,05344724,73,0,1,250,D,,A,13,D,60,D,
20241,05344744,39,0,1,190,D,1,D,01,D,700,D,
20241,05344764,22,0,1,250,D,,A,11,D,80,D,
20241,05344764,23,0,1,250,D,,A,12,D,80,D,
20241,05344774,43,0,1,250,D,,A,13,D,58,D,
20241,05344884,42,0,1,400,D,,A,11,D,60,F,
20241,05344884,43,0,1,190,D,1,D,01,D,70,D,
20241,05344884,44,0,2,270,D,,A,11,D,300,D,
20241,05344904,56,0,1,190,D,1,D,12,D,40,D,
20241,05344904,57,0,1,367,D,1,D,11,D,150,D,
20241,05344904,58,0,1,367,D,1,D,01,D,25,D,
20241,05344964,44,0,1,260,D,,A,13,D,20,D,
20241,05344974,32,0,1,420,D,,A,11,D,500,D,
20241,05344974,33,0,1,190,D,1,D,11,D,100,D,2
20241,05344974,34,0,1,320,D,2,D,12,D,300,D,2
20241,05345004,26,0,1,367,D,1,D,01,D,20,D,
20241,05345004,27,0,2,420,D,,A,11,D,55,D,
20241,05345004,28,0,2,190,D,1,D,11,D,54,D,
20241,05345024,70,0,1,400,D,,A,01,D,60,D,
20241,05345024,71,0,1,420,D,,A,12,D,68,D,
20241,05345024,72,0,1,250,D,,A,12,D,30,D,
20241,05345064,52,0,1,140,D,,A,01,D,13,D,
20241,05345064,53,0,1,200,D,,A,13,D,30,D,
20241,05345064,54,0,1,367,D,1,D,13,D,10,D,
20241,05345064,55,0,1,260,D,,A,13,D,2,D,
20241,05345064,56,0,1,250,D,,A,01,D,50,D,
20241,05345064,57,0,2,200,D,,A,11,D,30,D,
20241,05345124,61,0,1,410,D,,A,12,D,45,D,
20241,05345124,62,0,1,367,D,1,D,13,D,10,D,
20241,05345124,63,0,1,190,D,1,D,12,D,40,D,2
20241,05345124,64,0,1,260,D,,A,12,D,15,D,
20241,05345194,61,0,1,367,D,1,D,12,D,50,D,
20241,05345194,62,0,1,250,D,,A,12,D,70,D,
20241,05345194,63,0,1,260,D,,A,01,D,30,D,
20241,05345194,64,0,2,240,D,1,D,11,D,25,D,
20241,05345214,30,0,1,420,D,,A,12,D,300,D,
20241,05345214,31,0,1,410,D,,A,11,D,20,D,
20241,05345214,32,0,1,140,D,,A,11,D,200,D,
20241,05345254,32,0,1,420,D,,A,01,D,179,D,
20241,05345304,39,0,1,410,D,,A,11,D,35,D,
20241,05345304,40,0,1,367,D,1,D,13,D,26,D,
20241,05345304,41,0,1,190,D,1,D,12,D,600,D,
20241,05345304,42,0,1,250,D,,A,13,D,13,D,
20241,05345304,43,0,1,260,D,,A,13,D,20,D,
20241,05345324,65,0,1,190,D,1,D,01,D,1200,D,
20241,05345324,66,0,1,190,D,1,D,11,D,140,D,
20241,05345324,67,0,1,190,D,1,D,01,D,60,D,
20241,05345334,25,0,1,420,D,,A,01,D,91,D,
20241,05345334,26,0,1,420,D,,A,01,D,63,D,
20241,05345334,27,0,1,250,D,,A,11,D,2,D,
20241,05345334,28,0,1,250,D,,A,01,D,8,D,
20241,05345394,35,0,1,420,D,,A,01,D,105,D,
20241,05345394,36,0,1,190,D,1,D,11,D,1000,D,
20241,05345434,34,0,1,190,D,1,D,01,D,20,D,
20241,05345434,35,0,1,190,D,1,D,11,D,20,D,
20241,05345434,36,0,1,140,D,,A,01,D,150,D,
20241,05345464,44,0,2,250,D,,A,11,D,60,D,
20241,05345464,45,0,2,260,D,,A,11,D,10,D,
20241,05345484,54,0,1,190,D,1,D,12,D,1500,D,
20241,05345484,55,0,2,190,D,1,D,11,D,1300,D,
20241,05345554,33,0,1,410,D,,A,12,D,7,D,
20241,05345554,34,0,1,410,D,,A,12,D,7,D,
20241,05345554,35,0,1,420,D,,A,12,D,76,D,
20241,05345554,36,0,1,420,D,,A,12,D,78,D,
20241,05345584,42,0,1,190,D,1,D,12,D,4500,D,
20241,05345584,43,0,1,250,D,,A,13,D,30,D,
20241,05345584,44,0,2,900,D,,A,11,D,,H,
20241,05345584,44,1,2,410,D,,A,11,D,138,E,
20241,05345584,44,2,2,190,D,,A,11,D,412,E,
20241,05345584,45,0,2,420,D,,A,11,D,75,D,
20241,05345634,52,0,1,250,D,,A,13,D,25,D,
20241,05345674,19,0,2,320,D,1,D,11,D,210,D,2
20241,05345684,50,0,1,140,D,,A,11,D,800,D,
20241,05345684,51,0,1,190,D,1,D,11,D,59,D,
20241,05345684,52,0,1,260,D,,A,11,D,20,D,
20241,05345704,39,0,1,367,D,1,D,13,D,19,D,
20241,05345704,40,0,1,320,D,1,D,11,D,600,D,2
20241,05345754,41,0,1,367,D,1,D,13,D,40,D,
20241,05345754,42,0,1,190,D,1,D,01,D,87,D,
20241,05345764,42,0,1,367,D,1,D,11,D,20,D,
20241,05345764,43,0,1,420,D,,A,11,D,20,D,
20241,05345764,44,0,1,420,D,,A,11,D,15,D,
20241,05345814,43,0,1,410,D,,A,11,D,40,D,
20241,05345814,44,0,1,420,D,,A,11,D,80,D,
20241,05345844,46,0,1,420,D,,A,12,D,20,D,
20241,05345844,47,0,1,190,D,1,D,12,D,100,D,
20241,05345924,39,0,1,367,D,1,D,11,D,40,D,
20241,05345924,40,0,1,190,D,2,D,12,D,50,D,
20241,05345924,41,0,1,190,D,2,D,01,D,60,D,
20241,05345944,37,0,2,140,D,,A,11,D,120,D,
20241,05345944,38,0,2,140,D,,A,11,D,40,D,
20241,05345954,32,0,1,400,D,,A,01,D,20,D,
20241,05345954,33,0,1,400,D,,A,01,D,32,D,
20241,05345954,34,0,2,190,D,2,D,11,D,50,D,
20241,05345964,40,0,1,200,D,,A,11,D,130,D,
20241,05345964,41,0,1,367,D,1,D,13,D,100,D,
20241,05345964,42,0,1,190,D,1,D,01,D,1200,D,
20241,05345974,39,0,1,190,D,1,D,12,D,55,D,
20241,05345974,40,0,1,230,D,1,D,12,D,325,D,3
20241,05345974,41,0,2,420,D,,A,11,D,165,D,
20241,05345974,42,0,2,250,D,,A,11,D,34,D,
20241,05345974,43,0,2,260,D,,A,11,D,30,D,
20241,05346034,39,0,1,367,D,1,D,13,D,29,D,
20241,05346034,40,0,1,400,D,,A,12,D,29,D,
20241,05346034,41,0,1,420,D,,A,12,D,135,D,
20241,05346034,42,0,1,190,D,1,D,11,D,99,D,
20241,05346044,41,0,1,900,D,,A,01,D,,H,
20241,05346044,41,1,1,420,D,,A,01,D,77,E,
20241,05346044,41,2,1,410,D,,A,01,D,18,E,
20241,05346044,42,0,1,250,D,,A,01,D,20,D,
20241,05346074,47,0,2,190,D,1,D,11,D,24,D,
20241,05346094,37,0,1,367,D,1,D,12,D,40,D,
20241,05346174,32,0,1,190,D,1,D,11,D,25,D,
20241,05346214,33,0,1,420,D,,A,12,D,191,D,
20241,05346214,34,0,1,190,D,1,D,12,D,287,D,
20241,05346214,35,0,1,190,D,1,D,01,D,24,D,
20241,05346244,37,0,1,420,D,,A,01,D,150,D,
20241,05346244,38,0,1,140,D,,A,01,D,225,D,2
20241,05346274,26,0,1,190,D,2,D,01,D,135,D,
20241,05346274,27,0,2,420,D,,A,11,D,30,D,
20241,05346364,53,0,1,900,D,,A,01,D,,H,
20241,05346364,53,1,1,410,D,,A,01,D,7,E,
20241,05346364,53,2,1,140,D,,A,01,D,92,E,
20241,05346364,53,3,1,420,D,,A,01,D,31,E,
20241,05346364,54,0,1,140,D,,A,01,D,25,D,
20241,05346364,55,0,1,260,D,,A,13,D,75,D,
20241,05346364,56,0,2,420,D,,A,11,D,325,D,
20241,05346384,39,0,1,400,D,,A,12,D,60,D,
20241,05346384,40,0,1,367,D,1,D,12,D,60,D,
20241,05346384,41,0,1,190,D,1,D,11,D,120,D,
20241,05346384,42,0,1,260,D,,A,11,D,20,D,
20241,05346404,86,0,2,190,D,2,D,11,D,200,D,
20241,05346414,32,0,1,420,D,,A,13,D,48,D,
20241,05346414,33,0,1,367,D,2,D,13,D,100,D,
20241,05346454,46,0,1,190,D,1,D,11,D,75,D,2
20241,05346454,47,0,1,280,D,,A,01,D,54,D,
20241,05346484,25,0,1,320,D,1,D,11,D,950,D,
20241,05346584,19,0,1,410,D,,A,01,D,25,D,
20241,05346584,20,0,1,190,D,1,D,01,D,110,D,
20241,05346614,32,0,1,190,D,1,D,12,D,274,D,
20241,05346614,33,0,1,190,D,2,D,11,D,35,D,
20241,05346794,42,0,1,420,D,,A,12,D,221,D,
20241,05346794,43,0,1,250,D,,A,01,D,40,D,
20241,05346884,39,0,1,367,D,1,D,01,D,29,D,
20241,05346934,25,0,1,250,D,,A,12,D,20,D,
20241,05346984,17,0,2,190,D,1,D,11,D,35,D,
20241,05347064,24,0,1,250,D,,A,12,D,60,D,
20241,05347084,29,0,1,190,D,1,D,12,D,360,D,
20241,05347084,30,0,2,420,D,,A,11,D,380,D,
20241,05347084,31,0,2,190,D,1,D,11,D,850,D,
20241,05347154,36,0,1,260,D,,A,12,D,24,D,
20241,05347214,30,0,1,410,D,,A,01,D,7,D,
20241,05347214,31,0,1,420,D,,A,01,D,69,D,
20241,05347214,32,0,1,190,D,2,D,01,D,28,D,
20241,05347244,12,0,1,410,D,,A,01,D,21,D,
20241,05347244,13,0,1,190,D,1,D,01,D,99,D,
20241,05347244,14,0,1,190,D,2,D,01,D,25,D,
20241,05347264,25,0,1,210,D,,A,13,D,125,D,
20241,05347264,26,0,1,190,D,1,D,11,D,98,D,
20241,05347264,27,0,1,420,D,,A,12,D,159,D,
20241,05347264,28,0,1,420,D,,A,12,D,167,D,
20241,05347304,44,0,1,367,D,1,D,01,D,50,D,
20241,05347364,45,0,1,190,D,1,D,11,D,2804,D,
20241,05347364,46,0,1,190,D,1,D,01,D,3031,D,
20241,05347364,47,0,1,260,D,,A,01,D,4,D,
20241,05347384,24,0,1,190,D,1,D,11,D,81,D,
20241,05347424,62,0,1,400,D,,A,12,D,41,D,
20241,05347424,63,0,1,200,D,,A,01,D,250,D,
20241,05347434,39,0,1,420,D,,A,11,D,50,D,
20241,05347454,21,0,1,367,D,2,D,13,D,80,D,
20241,05347464,42,0,1,190,D,1,D,11,D,900,D,
20241,05347464,43,0,2,190,D,2,D,11,D,250,D,
20241,05347474,60,0,1,190,D,1,D,12,D,80,D,
20241,05347474,61,0,2,320,D,1,D,11,D,250,D,
20241,05347504,42,0,2,367,D,1,D,11,D,20,D,
20241,05347534,42,0,1,200,D,,A,12,D,3500,D,
20241,05347534,43,0,1,140,D,,A,12,D,1500,D,
20241,05347574,37,0,1,140,D,,A,12,D,3100,D,
20241,05347574,38,0,1,367,D,1,D,13,D,70,D,
20241,05347574,39,0,1,190,D,1,D,11,D,86,D,
20241,05347594,33,0,1,900,D,,A,01,D,,H,
20241,05347594,33,1,1,420,D,,A,01,D,77,E,
20241,05347594,33,2,1,410,D,,A,01,D,18,E,
20241,05347594,34,0,1,190,D,1,D,01,D,80,D,2
20241,05347594,35,0,1,250,D,,A,13,D,80,D,
20241,05347594,36,0,1,280,D,,A,12,D,20,D,
20241,05347614,26,0,1,367,D,2,D,01,D,10,D,
20241,05347614,27,0,1,190,D,2,D,01,D,40,D,
20241,05347634,32,0,1,190,D,1,D,11,D,65,D,
20241,05347664,42,0,1,420,D,,A,11,D,430,D,
20241,05347664,43,0,1,190,D,1,D,11,D,200,D,
20241,05347664,44,0,1,367,D,1,D,13,D,100,D,
20241,05347924,41,0,1,367,D,1,D,13,D,60,D,
20241,05347924,42,0,1,190,D,1,D,11,D,130,D,
20241,05347924,43,0,1,250,D,,A,13,D,40,D,
20241,05347924,44,0,1,260,D,,A,13,D,50,D,
20241,05347954,16,0,1,400,D,,A,12,D,20,D,
20241,05347964,30,0,1,367,D,1,D,12,D,65,D,
20241,05347964,31,0,1,250,D,,A,13,D,15,D,
20241,05348014,56,0,1,420,D,,A,12,D,27,D,
20241,05348014,57,0,1,420,D,,A,01,D,45,D,
20241,05348014,58,0,1,320,D,1,D,01,D,500,D,
20241,05348014,59,0,1,250,D,,A,01,D,20,D,
20241,05348014,60,0,2,190,D,1,D,11,D,996,D,
20241,05348074,36,0,1,400,D,,A,11,D,30,D,
20241,05348164,30,0,1,367,D,1,D,11,D,15,D,
20241,05348174,42,0,1,260,D,,A,01,D,100,D,
20241,05348244,46,0,1,900,D,1,D,01,D,,H,
20241,05348244,46,1,1,367,D,1,D,01,D,60,E,
20241,05348244,46,2,1,190,D,1,D,01,D,240,E,
20241,05348244,47,0,2,420,D,,A,11,D,1227,D,
20241,05348244,48,0,2,190,D,1,D,11,D,240,D,
20241,05348244,49,0,2,140,D,,A,11,D,559,D,
20241,05348254,43,0,1,410,D,,A,01,D,35,D,
20241,05348254,44,0,1,190,D,1,D,12,D,50,D,
20241,05348254,45,0,2,410,D,,A,11,D,35,D,
20241,05348274,34,0,1,367,D,1,D,12,D,30,D,
20241,05348324,36,0,1,420,D,,A,01,D,85,D,
20241,05348334,76,0,1,190,D,1,D,11,D,110,D,
20241,05348334,77,0,1,240,D,2,D,11,D,72,D,1
20241,05348334,78,0,1,260,D,,A,12,D,5,D,
20241,05348334,79,0,1,250,D,,A,12,D,5,D,
20241,05348444,25,0,1,410,D,,A,01,D,35,D,
20241,05348444,26,0,1,420,D,,A,01,D,100,D,
20241,05348444,27,0,1,367,D,1,D,01,D,40,D,
20241,05348444,28,0,1,250,D,,A,13,D,120,D,
20241,05348454,39,0,1,420,D,,A,12,D,196,D,
20241,05348454,40,0,1,367,D,2,D,13,D,11,D,
20241,05348464,48,0,1,367,D,2,D,01,D,12,D,
20241,05348494,24,0,1,400,D,,A,12,D,29,D,
20241,05348494,25,0,1,420,D,,A,12,D,129,D,
20241,05348494,26,0,1,367,D,1,D,13,D,27,D,
20241,05348524,46,0,1,367,D,1,D,13,D,20,D,
20241,05348524,47,0,1,190,D,2,D,12,D,200,D,
20241,05348544,85,0,1,260,D,,A,13,D,20,D,
20241,05348544,86,0,1,260,D,,A,13,D,200,D,
20241,05348544,87,0,1,250,D,,A,13,D,10,D,
20241,05348574,32,0,1,410,D,,A,12,D,25,D,
20241,05348634,54,0,1,410,D,,A,11,D,85,D,
20241,05348634,55,0,1,420,D,,A,11,D,180,D,
20241,05348634,56,0,1,367,D,2,D,13,D,15,D,
20241,05348634,57,0,1,190,D,1,D,01,D,250,D,
20241,05348634,58,0,1,260,D,,A,12,D,15,D,
20241,05348644,34,0,1,420,D,,A,11,D,65,D,
20241,05348644,35,0,1,367,D,1,D,13,D,12,D,
20241,05348644,36,0,1,140,D,,A,12,D,580,D,
20241,05348644,37,0,1,140,D,,A,12,D,500,D,
20241,05348644,38,0,1,250,D,,A,13,D,25,D,
20241,05348654,20,0,1,367,D,1,D,13,D,10,D,
20241,05348684,51,0,1,367,D,1,D,13,D,50,D,
20241,05348684,52,0,1,140,D,,A,01,D,800,D,
20241,05348684,53,0,1,260,D,,A,12,D,60,D,
20241,05348754,24,0,1,367,D,1,D,13,D,60,D,
20241,05348754,25,0,2,420,D,,A,11,D,160,D,
20241,05348764,19,0,1,420,D,,A,12,D,46,D,
20241,05348764,20,0,1,320,D,1,D,12,D,300,D,
20241,05348774,20,0,1,140,D,,A,11,D,350,D,2
20241,05348864,36,0,1,190,D,1,D,01,D,850,D,
20241,05349034,62,0,1,420,D,,A,01,D,100,D,
20241,05349034,63,0,1,190,D,1,D,01,D,1450,D,
20241,05349034,64,0,1,190,D,1,D,12,D,120,D,
20241,05349034,65,0,1,250,D,,A,13,D,60,D,
20241,05349124,32,0,1,367,D,1,D,13,D,40,D,
20241,05349134,13,0,1,367,D,1,D,13,D,30,D,
20241,05349274,32,0,1,190,D,1,D,12,D,40,D,2
20241,05349334,33,0,1,367,D,1,D,13,D,30,D,
20241,05349334,34,0,1,420,D,,A,11,D,225,D,
20241,05349334,35,0,1,190,D,1,D,11,D,60,D,
20241,05349344,30,0,1,250,D,,A,13,D,10,D,
20241,05349394,24,0,1,140,D,,A,12,D,80,D,
20241,05349454,45,0,1,900,D,,A,11,D,,H,
20241,05349454,45,1,1,410,D,,A,11,D,71,E,
20241,05349454,45,2,1,420,D,,A,11,D,305,E,
20241,05349454,46,0,1,140,D,,A,11,D,124,D,
20241,05349454,47,0,1,140,D,,A,12,D,1286,D,
20241,05349454,48,0,1,260,D,,A,12,D,6,D,
20241,05349464,60,0,1,410,D,,A,11,D,86,D,
20241,05349464,61,0,1,420,D,,A,11,D,168,D,
20241,05349494,46,0,1,367,D,1,D,13,D,27,D,
20241,05349494,47,0,1,190,D,1,D,12,D,35,D,
20241,05349534,27,0,1,367,D,1,D,13,D,100,D,
20241,05349584,30,0,1,190,D,1,D,12,D,2800,D,
20241,05349714,50,0,1,420,D,,A,11,D,400,D,
20241,05349714,51,0,1,260,D,,A,01,D,200,D,
20241,05349734,42,0,1,900,D,,A,01,D,,H,
20241,05349734,42,1,1,410,D,,A,01,D,45,E,
20241,05349734,42,2,1,190,D,,A,01,D,135,E,
20241,05349784,54,0,1,190,D,1,D,12,D,135,D,
20241,05349784,55,0,1,190,D,1,D,12,D,30,D,
20241,05349784,56,0,2,190,D,2,D,11,D,160,D,
20241,05349854,28,0,1,190,D,1,D,01,D,800,D,
