QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20241,05296524,40,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20241,05296584,53,0,1,,A,,A,,A,,A,30,D,,A,750,D,,A,,A
20241,05296634,45,0,1,,A,109,D,,A,,A,141,D,,A,140,F,,A,,A
20241,05296644,51,0,1,,A,,A,,A,100,D,,A,,A,150,D,,A,,A
20241,05296684,12,0,1,20,D,,A,,A,20,D,,A,,A,150,D,,A,,A
20241,05296724,22,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05296734,59,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20241,05296754,23,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05296764,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296774,43,0,1,,A,,A,,A,,A,100,D,,A,600,D,,A,,A
20241,05296804,35,0,1,,A,,A,,A,,A,25,D,,A,1000,D,,A,,A
20241,05296814,44,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05296834,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296844,39,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05296894,104,0,1,,A,,A,,A,,A,,A,,A,205,D,,A,,A
20241,05296904,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296934,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296944,89,0,1,,A,,A,,A,,A,40,D,,A,2000,D,,A,,A
20241,05296964,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05296984,39,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20241,05296994,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05297024,58,0,1,,A,,A,,A,,A,,A,,A,380,D,,A,,A
20241,05297124,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05297134,21,0,1,,A,,A,,A,150,D,,A,,A,75,D,,A,,A
20241,05297164,37,0,1,50,D,,A,,A,0,D,,A,,A,115,D,,A,,A
20241,05297184,33,0,1,,A,,A,,A,250,D,,A,,A,80,D,,A,,A
20241,05297274,44,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05297344,53,0,1,,A,,A,,A,,A,,A,,A,307,D,,A,,A
20241,05297364,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05297374,23,0,1,,A,,A,,A,,A,,A,120,D,,A,,A,,A
20241,05297394,41,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05297404,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05297444,31,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05297504,20,0,1,,A,,A,,A,,A,,A,300,D,,A,,A,,A
20241,05297544,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05297594,36,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20241,05297604,34,0,1,,A,,A,113,D,,A,,A,,A,,A,,A,,A
20241,05297614,22,0,1,,A,,A,,A,42,D,,A,300,D,20,D,,A,,A
20241,05297644,38,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20241,05297654,28,0,1,,A,,A,,A,240,D,,A,9,D,150,D,,A,15,D
20241,05343734,24,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A
20241,05343864,33,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05343894,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05343904,21,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05343924,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05343964,62,0,1,,A,,A,,A,,A,85,D,,A,400,D,,A,,A
20241,05344034,35,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05344084,57,0,1,,A,,A,,A,,A,100,D,,A,300,D,,A,,A
20241,05344114,27,0,1,,A,,A,,A,,A,,A,,A,230,D,,A,,A
20241,05344144,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344164,39,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05344234,55,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05344244,43,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05344274,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344324,61,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05344334,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344354,36,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05344364,39,0,1,,A,,A,,A,,A,,A,,A,1080,D,,A,,A
20241,05344424,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344444,34,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05344514,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344524,21,0,1,,A,,A,,A,50,D,,A,300,D,,A,,A,,A
20241,05344544,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344564,60,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05344624,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,317,F
20241,05344634,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344664,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344704,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344714,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344724,74,0,1,,A,,A,,A,,A,120,D,,A,240,D,,A,,A
20241,05344744,42,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05344764,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344774,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344794,50,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20241,05344834,35,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05344884,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344904,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05344964,47,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05344974,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345004,29,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05345024,74,0,1,,A,,A,,A,,A,150,D,,A,200,D,,A,,A
20241,05345034,12,0,1,,A,30,D,,A,160,D,20,D,60,D,300,D,,A,,A
20241,05345064,58,0,1,10,D,,A,,A,65,D,,A,,A,40,D,,A,,A
20241,05345124,65,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20241,05345194,65,0,1,,A,,A,100,D,,A,,A,90,D,150,D,,A,,A
20241,05345214,33,0,1,,A,,A,,A,20,D,,A,,A,20,D,,A,,A
20241,05345254,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345284,11,0,1,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20241,05345304,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345324,68,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05345334,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345394,37,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A
20241,05345414,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345434,38,0,1,40,D,,A,,A,60,D,,A,,A,,A,,A,,A
20241,05345464,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345484,56,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20241,05345534,34,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05345554,37,0,1,,A,,A,,A,,A,,A,150,D,,A,,A,481,D
20241,05345584,49,0,1,,A,,A,,A,,A,,A,,A,550,D,,A,,A
20241,05345594,11,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20241,05345634,53,0,1,,A,,A,,A,,A,210,D,,A,550,D,,A,63,D
20241,05345674,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345684,53,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05345704,41,0,1,,A,,A,,A,,A,60,D,,A,0,D,60,D,,A
20241,05345714,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345754,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345764,45,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A
20241,05345814,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345844,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345874,19,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05345894,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345924,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05345944,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,130,D
20241,05345954,35,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,70,D
20241,05345964,44,0,1,,A,,A,,A,,A,,A,9,D,1000,D,,A,,A
20241,05345974,44,0,1,36,D,,A,,A,24,D,,A,,A,121,D,,A,,A
20241,05346014,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346034,43,0,1,,A,,A,,A,,A,50,D,,A,250,D,,A,,A
20241,05346044,43,0,1,,A,,A,,A,,A,,A,,A,120,F,,A,,A
20241,05346074,48,0,1,,A,,A,,A,,A,480,D,,A,135,D,,A,,A
20241,05346094,40,0,1,,A,,A,,A,180,D,,A,,A,90,D,,A,,A
20241,05346104,36,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A
20241,05346114,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346124,30,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05346134,22,0,1,,A,,A,,A,,A,,A,,A,1400,D,,A,,A
20241,05346174,33,0,1,,A,,A,,A,,A,,A,,A,10,D,,A,,A
20241,05346184,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346214,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346244,39,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05346264,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346274,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346284,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346294,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346344,27,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05346364,57,0,1,,A,,A,,A,,A,,A,,A,635,D,,A,,A
20241,05346384,43,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05346404,87,0,1,,A,,A,,A,,A,,A,,A,230,D,,A,,A
20241,05346414,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346434,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346444,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346454,48,0,1,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20241,05346484,26,0,1,,A,,A,,A,,A,,A,,A,165,D,,A,,A
20241,05346504,30,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05346514,48,0,1,45,D,,A,,A,0,D,,A,,A,195,D,,A,,A
20241,05346584,21,0,1,30,D,,A,47,D,0,D,,A,,A,,A,,A,,A
20241,05346614,34,0,1,,A,,A,,A,,A,,A,99,D,90,D,,A,,A
20241,05346714,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346744,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346794,44,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20241,05346824,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05346834,29,0,1,20,D,,A,,A,100,D,,A,,A,100,D,,A,,A
20241,05346864,40,0,1,,A,,A,,A,200,D,,A,,A,100,D,,A,150,D
20241,05346884,40,0,1,,A,,A,,A,,A,60,D,,A,75,D,,A,,A
20241,05346934,26,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05346944,37,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05346984,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347064,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347084,32,0,1,,A,,A,,A,35,D,,A,,A,22,D,,A,,A
20241,05347124,9,0,1,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20241,05347154,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05347214,33,0,1,,A,,A,,A,,A,,A,36,D,,A,,A,,A
20241,05347244,15,0,1,,A,,A,,A,45,D,,A,,A,75,D,,A,,A
20241,05347264,29,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05347304,45,0,1,,A,,A,,A,,A,50,D,,A,500,D,,A,,A
20241,05347344,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347364,48,0,1,,A,,A,,A,,A,,A,,A,320,D,,A,,A
20241,05347384,25,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20241,05347424,65,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347434,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347444,19,0,1,,A,,A,,A,85,D,,A,,A,,A,,A,,A
20241,05347454,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347464,44,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05347474,62,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20241,05347504,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347534,44,0,1,,A,,A,,A,,A,,A,,A,707,D,,A,,A
20241,05347574,40,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05347594,37,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05347604,19,0,1,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20241,05347614,29,0,1,,A,,A,,A,,A,,A,18,D,75,D,,A,,A
20241,05347634,33,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20241,05347664,45,0,1,,A,,A,,A,,A,180,D,,A,300,D,,A,,A
20241,05347764,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347814,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347834,53,0,1,,A,,A,20,D,,A,,A,,A,60,D,,A,,A
20241,05347904,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05347924,45,0,1,,A,,A,35,D,,A,,A,,A,60,D,,A,,A
20241,05347954,17,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20241,05347964,35,0,1,60,D,,A,,A,60,D,,A,,A,270,D,,A,,A
20241,05348004,32,0,1,,A,,A,,A,,A,,A,,A,32,D,,A,,A
20241,05348014,61,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05348074,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348164,31,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20241,05348174,43,0,1,,A,,A,,A,,A,75,D,,A,800,D,,A,,A
20241,05348184,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348214,26,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05348244,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348254,46,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20241,05348274,35,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05348324,37,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05348334,80,0,1,,A,,A,,A,,A,,A,,A,285,D,,A,,A
20241,05348404,34,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05348424,36,0,1,40,D,,A,,A,80,D,75,D,,A,546,D,,A,,A
20241,05348444,29,0,1,,A,,A,,A,84,D,60,D,,A,,A,,A,,A
20241,05348454,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348464,49,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05348484,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348494,27,0,1,,A,,A,,A,15,D,20,D,,A,30,D,,A,,A
20241,05348514,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348524,48,0,1,,A,,A,,A,17,D,,A,,A,250,D,,A,,A
20241,05348544,88,0,1,20,D,,A,,A,0,D,,A,,A,315,D,,A,,A
20241,05348564,33,0,1,,A,,A,,A,,A,35,D,,A,300,D,,A,,A
20241,05348574,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348614,32,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20241,05348634,59,0,1,,A,,A,,A,,A,,A,75,D,250,D,,A,,A
20241,05348644,39,0,1,,A,,A,,A,,A,50,D,,A,200,D,,A,,A
20241,05348654,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348684,54,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05348694,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348724,34,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05348754,27,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05348764,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,125,D
20241,05348774,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348834,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348864,37,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20241,05348914,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05348974,49,0,1,,A,,A,,A,,A,,A,60,D,460,D,,A,,A
20241,05349034,66,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05349054,20,0,1,,A,,A,,A,,A,42,D,,A,120,D,,A,,A
20241,05349084,29,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05349124,33,0,1,,A,,A,,A,,A,,A,18,D,300,D,,A,,A
20241,05349134,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349164,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349204,41,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05349264,13,0,1,60,F,,A,,A,21,F,,A,,A,,A,,A,,A
20241,05349274,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349284,35,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05349314,31,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05349334,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349344,31,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05349364,25,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05349394,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349404,30,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05349434,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349444,19,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20241,05349454,49,0,1,,A,,A,,A,,A,,A,9,D,100,D,,A,,A
20241,05349464,64,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05349494,48,0,1,,A,,A,,A,,A,199,D,,A,250,D,,A,,A
20241,05349534,28,0,1,,A,,A,,A,,A,50,D,,A,600,D,,A,,A
20241,05349584,31,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05349614,42,0,1,,A,,A,,A,,A,,A,450,F,300,D,,A,,A
20241,05349714,53,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05349734,43,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05349754,20,0,1,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20241,05349774,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349784,57,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20241,05349814,18,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20241,05349854,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05349864,42,0,1,,A,,A,,A,,A,,A,,A,170,D,,A,,A
20241,05349884,60,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20241,05349924,37,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05349934,32,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20241,05349984,40,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05349994,52,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20241,05350014,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350044,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350054,23,0,1,,A,,A,,A,,A,,A,45,D,110,D,,A,,A
20241,05350074,47,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A
20241,05350114,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350144,32,0,1,,A,,A,,A,,A,35,D,,A,,A,,A,,A
20241,05350174,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350204,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350234,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350264,56,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350274,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350284,20,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05350294,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350334,26,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20241,05350464,26,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A
20241,05350474,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350484,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350514,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350564,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05350594,55,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20241,05350614,45,0,1,,A,,A,,A,,A,,A,9,D,100,D,,A,,A
20241,05350624,25,0,1,,A,,A,,A,,A,52,D,,A,,A,,A,,A
20241,05350654,33,0,1,,A,,A,,A,5,D,,A,,A,,A,,A,,A
20241,05350684,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350694,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350734,33,0,1,,A,,A,,A,,A,15,D,,A,100,D,,A,,A
20241,05350754,64,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350774,50,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20241,05350824,20,0,1,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20241,05350844,69,0,1,,A,,A,,A,,A,,A,30,D,400,D,,A,,A
20241,05350874,19,0,1,,A,,A,,A,21,D,,A,,A,,A,,A,,A
20241,05350884,11,0,1,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20241,05350924,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05350934,25,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20241,05350944,52,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20241,05351044,50,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05351074,113,0,1,,A,,A,,A,,A,,A,,A,1135,D,,A,,A
20241,05351084,29,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20241,05351094,54,0,1,,A,,A,,A,,A,5,D,30,D,,A,,A,,A
20241,05351134,35,0,1,,A,,A,,A,120,D,,A,,A,150,D,,A,1690,D
20241,05351184,40,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20241,05351244,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351304,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351324,45,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20241,05351344,22,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20241,05351414,32,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20241,05351474,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351484,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351654,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351664,22,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05351684,30,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20241,05351694,34,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A
20241,05351804,30,0,1,,A,,A,,A,,A,,A,,A,32,D,,A,,A
20241,05351814,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05351834,54,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20241,05351894,63,0,1,,A,,A,55,D,,A,,A,,A,1170,D,,A,,A
20241,05351924,30,0,1,,A,,A,,A,40,D,,A,,A,230,D,,A,,A
20241,05351934,31,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A
20241,05351964,68,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20241,05351984,16,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20241,05352014,46,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20241,05352054,88,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20241,05352124,41,0,1,,A,,A,,A,,A,30,D,,A,80,D,,A,,A
20241,05352144,17,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20241,05352174,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05352224,43,0,1,,A,199,D,,A,,A,256,D,,A,200,F,,A,,A
20241,05352284,68,0,1,,A,,A,,A,,A,,A,,A,48,D,,A,,A
20241,05352314,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05352484,19,0,1,,A,,A,,A,,A,,A,,A,78,D,,A,,A
20241,05352494,45,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20241,05352524,77,0,1,,A,,A,59,D,,A,36,D,,A,120,D,,A,,A
20241,05352554,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20241,05352584,26,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20241,05352594,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
