QYEAR,NEWID,OUTCOME,HSG_UNIT,CONVREF,TELPV,HOW_INTV,SNGL_INT,TELSCT01,TELSCT02,TELSCT03,TELSCT04,TELSCT05,TELSCT06,TELSCT07,TELSCT08,TELSCT09,TELSCT10,TEL_RESN,INFOBOOK,LANGUAGE,RESPON,RECORDS,TYPEREC1,TYPEREC2,TYPEREC3,TYPEREC4,TYPEREC5,TYPEREC6,TYPEREC7,TYPEREC8,TYPEREC9,SECTNO,GENINTRO,EXPNSUM,NUMEXPN,NUMDK,NUMRF,SECT_01,SECT_02,SECT_03,SECT_04,SECT_05,SECT_06,SECT_07,SECT_08,SECT_09,SECT_10,SECT_11,SECT_12,SECT_13,SECT_14,SECT_15,SECT_16,SECT_17,SECT_18,SECT_19,SECT_20,SECT_21,SECT_22,BACK,FRONT,COVERAGE,CONTROL,TOT_TIME,CUID
20231,05012774,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,4,,,,,,,,,,22,1,4706,27,1,0,0,0,240,319,55,158,23,83,44,103,223,48,180,138,53,137,42,116,325,460,527,271,181,320,0,39,4085,501277
20231,05012784,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,,,,9,22,1,5833,27,1,0,95,66,568,472,85,62,17,95,24,547,159,157,38,475,16,26,20,37,42,331,920,443,531,88,15,502,5831,501278
20231,05012794,201,01,2,,1,1,,,,,,,,,,,,4,1,2,3,1,2,,,,,,,,22,1,4965,35,0,0,0,0,140,454,56,162,22,91,39,8,285,55,71,48,4,168,15,81,86,237,131,76,236,165,0,931,3561,501279
20231,05012804,321,05,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,922,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,356,52,12,463,501280
20231,05012824,201,01,2,,6,1,,,,,,,,,,,8,5,1,1,1,,,3,,,,,,,22,1,14126,33,0,0,0,0,231,388,396,203,19,108,19,15,276,128,318,479,13,309,27,170,458,664,352,404,401,1207,0,280,6865,501282
20231,05012834,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,150,0,196,501283
20231,05012844,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,5048,32,6,3,0,0,57,120,7,85,4,19,6,17,105,26,134,31,3,667,2,15,64,97,120,59,35,163,0,73,1909,501284
20231,05012854,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2743,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,298,21,0,339,501285
20231,05012864,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,01,,492,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,460,44,0,541,501286
20231,05012884,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,2915,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2047,71,0,2273,501288
20231,05012894,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,801,16,0,874,501289
20231,05012904,201,01,1,,6,1,,,,,,,,,,,6,3,1,2,3,1,,,,,,,,,22,1,17374,32,0,0,0,693,3,39,8,194,5,32,8,312,29,61,34,26,8,131,17,23,117,176,117,284,63,28,0,14,2422,501290
20231,05012924,201,01,1,,6,1,,,,,,,,,,,8,5,1,1,4,,,,,,,,,,22,1,3522,30,1,0,0,0,243,147,133,49,5,599,15,8,44,87,63,29,6,36,27,20,94,89,457,102,121,503,0,316,3193,501292
20231,05012934,201,01,1,,1,1,,,,,,,,,,,,4,1,2,4,,,,,,,,,,22,1,11560,16,1,3,0,0,65,72,171,47,8,304,20,32,25,24,10,9,19,45,10,35,70,68,59,19,36,176,0,339,1663,501293
20231,05012944,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,1,1,,3,4,5,,7,,,22,1,15434,42,0,0,0,0,892,1169,921,1029,10,72,18,33,308,54,62,57,31,326,11,749,183,398,9,659,601,41,0,26,7659,501294
20231,05012954,201,05,2,,6,1,,,,,,,,,,,7,5,1,1,3,1,,,,,,,,,22,1,4283,43,1,0,30,65,796,615,371,381,75,239,72,306,357,683,517,132,69,390,62,98,316,478,833,167,207,164,16,360,7799,501295
20231,05012964,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,4,,,,,,,,,,22,1,10905,32,0,0,0,42,15,165,19,74,13,47,23,10,50,47,46,58,13,89,16,35,79,265,388,173,393,239,0,48,2347,501296
20231,05012974,201,01,2,,6,2,,,,,,,,,,,7,5,1,1,3,,,,,,,7,,,22,1,54154,52,0,0,0,0,151,506,221,272,114,230,35,40,170,48,76,83,23,248,489,115,397,1010,365,197,362,448,0,488,6088,501297
20231,05012994,321,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,2,7418,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,566,35,0,650,501299
20231,05013014,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,797,183,0,1091,501301
20231,05013024,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,,7,,,22,1,6451,32,0,0,0,45,2,200,20,61,14,46,15,20,195,39,14,22,99,110,25,61,167,301,302,66,236,324,0,13,2397,501302
20231,05013044,201,01,2,,1,1,,,,,,,,,,,,2,1,1,2,,,3,,,,,,,22,1,26322,48,0,0,0,0,200,409,228,328,42,277,22,16,696,72,58,95,57,262,9,111,243,126,217,433,213,535,0,54,4703,501304
20231,05013054,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,22,1,7740,44,2,0,0,0,128,228,76,100,25,69,53,16,390,70,193,96,21,203,1284,147,204,339,287,285,323,2188,0,660,7385,501305
20231,05013074,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,71,0,172,501307
20231,05013084,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,9,0,35,501308
20231,05013094,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,0,3,0,0,0,102,9,0,7,6,7,3,33,0,15,0,0,9,8,2,1,1,4,0,0,60,153,86,30,536,501309
20231,05013104,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,91,27,0,139,501310
20231,05013114,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,1,1,,,,,,,,,22,1,29626,62,0,0,0,0,141,610,42,424,58,317,87,18,211,19,38,171,27,246,764,110,97,386,647,318,317,171,0,80,5299,501311
20231,05013124,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,3350,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,10,45,53,380,501312
20231,05013134,201,01,1,,6,1,,,,,,,,,,,8,3,1,1,2,,,3,,,,,,,22,1,12529,45,0,0,0,67,34,371,18,48,6,86,15,184,211,68,89,226,184,223,22,117,203,297,465,238,356,433,0,158,4119,501313
20231,05013144,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,11150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1561,24,0,1872,501314
20231,05013154,321,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,23,0,53,501315
20231,05013174,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,766,55,62,921,501317
20231,05013184,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,3095,36,8,2,0,0,148,210,137,298,59,367,238,23,386,35,278,72,51,237,153,101,317,354,604,139,243,144,0,75,4669,501318
20231,05013194,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,1,,,,,,7,,,22,1,13365,41,0,0,0,108,203,344,92,284,17,131,249,18,248,228,264,73,21,151,32,52,174,441,549,305,268,465,0,57,4774,501319
20231,05013214,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,1,,,3,,,,,,,22,1,4630,36,0,0,0,0,1386,629,15,54,7,18,11,16,31,48,42,35,3,61,10,25,97,118,247,62,404,234,0,125,3678,501321
20231,05013224,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,20,0,42,501322
20231,05013234,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,14,0,76,501323
20231,05013244,201,01,2,,1,2,,,,,,,,,,,,2,1,1,2,1,,3,4,,,,,,22,1,4012,29,0,0,0,0,358,472,34,45,7,284,52,625,63,215,14,24,9,9,14,14,26,140,237,58,123,221,0,577,3621,501324
20231,05013274,216,05,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,126,15,0,166,501327
20231,05013294,321,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,538,80,0,639,501329
20231,05013304,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,1,1,2,,,,,7,,,22,1,17208,41,2,0,0,0,110,231,73,178,24,51,20,20,142,262,189,108,20,116,15,67,208,250,286,154,483,128,0,98,3233,501330
20231,05013314,201,01,2,,6,1,,,,,,,,,,,7,5,1,2,2,1,2,3,4,,,,,,22,1,3645,36,0,0,0,0,123,280,156,273,68,154,67,35,433,131,312,112,68,173,73,186,293,469,289,282,484,78,0,94,4633,501331
20231,05013334,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1230,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,24,0,38,501333
20231,05013344,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,432,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,37,0,57,501334
20231,05013354,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,22,1,4452,28,0,0,0,0,178,553,87,202,46,96,26,24,242,225,336,70,37,178,92,111,95,988,792,591,257,110,0,75,5411,501335
20231,05013364,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,1,1,,3,,,,7,8,,22,1,5999,23,0,0,0,0,1020,47,14,77,9,22,12,12,192,32,160,95,264,215,596,587,573,633,575,628,340,67,0,43,6213,501336
20231,05013374,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2102,56,0,2193,501337
20231,05013384,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,3,,,,,,,22,1,7938,42,0,0,0,0,132,238,138,250,10,95,149,56,207,167,27,118,14,161,32,66,121,393,388,240,391,198,0,35,3626,501338
20231,05013414,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,911,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2452,25,6,2558,501341
20231,05013434,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,4,,,,,,22,1,14939,47,1,0,0,92,12,164,314,138,47,340,99,20,403,87,157,131,142,339,539,149,320,573,376,191,185,245,0,198,5261,501343
20231,05013444,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,3785,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,190,38,0,516,501344
20231,05013454,201,01,2,,1,1,,,,,,,,,,,,1,1,1,1,,,3,,,,,8,,22,1,16289,60,0,0,0,0,326,359,400,261,31,240,19,17,213,81,135,158,71,340,32,91,318,584,1076,318,297,234,0,172,5773,501345
20231,05013464,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,31,0,39,501346
20231,05013474,216,01,,2,,,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,11190,16,3,0,0,0,163,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1695,49,197,2650,501347
20231,05013484,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1130,13,0,1209,501348
20231,05013494,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,13,39,0,212,501349
20231,05013504,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1327,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,278,22,0,369,501350
20231,05013514,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,1,1,2,,,5,,7,8,,22,1,8681,40,0,0,0,93,9,217,62,94,26,114,48,17,296,85,139,43,29,399,566,115,225,311,309,160,223,233,0,31,3844,501351
20231,05013524,324,01,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,64,0,106,501352
20231,05013534,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,,,,9,22,1,11865,50,0,0,0,0,127,280,58,97,73,113,24,22,224,99,279,143,32,255,66,103,486,473,575,310,351,187,0,41,4418,501353
20231,05013544,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,11635,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,988,31,0,1110,501354
20231,05013574,201,01,2,,6,2,,,,,,,,,,,8,5,1,1,3,,,3,4,,,,,,22,1,20610,75,2,0,0,0,182,149,76,491,28,116,26,18,128,80,138,58,108,115,51,37,158,335,415,162,447,185,0,35,3538,501357
20231,05013584,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,3,,,,4,,,,,,22,1,5240,32,1,0,0,0,284,200,159,100,17,77,40,19,150,119,136,65,28,220,261,71,142,352,169,145,713,326,0,35,3828,501358
20231,05013594,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,115,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,276,7,0,334,501359
20231,05013604,201,01,2,,1,1,,,,,,,,,,,,4,1,1,1,1,2,,4,,,,,,22,1,6563,40,1,0,0,211,9,320,30,395,75,89,26,12,496,77,308,75,21,275,23,463,255,267,117,73,845,29,0,235,4726,501360
20231,05013614,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1533,63,0,1700,501361
20231,05013634,216,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,8818,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,58,31,0,162,501363
20231,05013644,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,0,33,501364
20231,05013654,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,10704,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,256,113,0,562,501365
20231,05013674,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,6473,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,71,10,0,90,501367
20231,05013684,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,2,3,,,,,,,22,1,8845,59,0,0,0,0,112,392,60,141,126,363,11,210,331,173,410,52,5,325,523,68,419,480,115,177,355,162,0,66,5076,501368
20231,05013704,321,01,,2,,,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,2100,2,4,1,0,0,107,55,36,40,8,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,246,804,360,62,1769,501370
20231,05013734,216,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,01,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,97,246,0,402,501373
20231,05013744,201,01,2,,1,2,,,,,,,,,,,,3,1,1,4,,,,,,,,,,22,1,8830,24,1,0,0,487,8,218,81,446,16,274,26,35,170,102,28,102,7,103,40,48,47,383,439,44,267,61,0,36,3468,501374
20231,05013754,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,221,13,0,250,501375
20231,05013764,201,01,2,,6,1,,,,,,,,,,,5,5,1,1,2,1,2,,4,,,,,,22,1,3194,27,0,0,0,0,260,279,7,77,7,55,18,8,75,30,97,88,6,31,5,23,112,118,185,502,346,867,0,280,3476,501376
20231,05013774,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,22,1,1819,27,2,0,0,0,69,277,48,177,29,88,23,10,147,91,142,53,16,130,31,55,178,146,162,128,350,60,0,7,2417,501377
20231,05013814,201,01,2,,1,1,,,,,,,,,,,,4,2,1,4,,,,,,,,,,22,1,15750,28,0,0,0,67,6,104,19,110,11,72,16,261,124,16,33,24,7,96,18,61,100,436,428,221,400,962,0,34,3626,501381
20231,05013824,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,34,0,99,501382
20231,05013834,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,4573,34,0,0,0,0,638,2624,116,162,6,233,15,11,209,133,95,125,20,196,12,15,26,98,318,78,155,148,0,40,5473,501383
20231,05013844,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,16323,33,0,0,0,0,126,247,78,45,35,44,58,17,113,70,33,38,8,28,47,59,108,235,518,136,402,56,0,61,2562,501384
20231,05013854,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,3468,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,60,0,99,501385
20231,05013864,201,10,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,4144,36,9,0,0,0,118,131,72,83,11,60,19,9,108,100,140,71,33,100,37,53,157,311,332,155,237,65,0,38,2440,501386
20231,05013874,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,346,90,0,871,501387
20231,05013884,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1688,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,22,0,75,501388
20231,05013894,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,74,0,106,501389
20231,05013904,201,01,2,,1,1,,,,,,,,,,,,3,1,1,1,1,2,3,,,,7,,,22,1,9984,23,3,0,0,235,4,135,19,268,21,96,33,123,180,186,937,314,38,190,57,63,254,554,385,387,217,62,2,122,4882,501390
20231,05013914,323,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,38,0,73,501391
20231,05013934,201,01,2,,1,1,,,,,,,,,,,,1,1,1,1,1,2,3,,5,,7,8,,22,1,4953,33,0,0,0,0,102,262,74,90,17,281,21,20,166,13,38,405,16,86,17,49,184,801,500,385,225,195,0,112,4059,501393
20231,05013944,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,124,158,12,329,501394
20231,05013954,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,8060,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,242,52,0,341,501395
20231,05013974,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,56,0,105,501397
20231,05013984,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,335,37,0,394,501398
20231,05013994,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,51,0,96,501399
20231,05014004,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,1019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,770,34,0,859,501400
20231,05014034,201,01,2,,1,1,,,,,,,,,,,,4,1,1,2,1,,,,,,,,,22,1,3360,28,0,1,0,0,286,496,74,253,27,350,34,103,512,236,262,168,11,141,120,103,307,409,322,249,488,409,0,223,5583,501403
20231,05014064,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,79,106,0,218,501406
20231,05014074,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,109,199,0,395,501407
20231,05014084,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,22,1,2031,19,0,0,0,0,148,260,370,536,104,263,135,46,289,90,228,213,131,370,124,202,223,370,419,246,228,2835,0,48,7878,501408
20231,05014094,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,131,50,0,205,501409
20231,05014104,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,21335,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,30,0,65,501410
20231,05014114,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,1,1,,,,,,7,,,22,1,24327,55,0,0,0,0,122,413,70,318,78,210,10,24,232,68,265,169,178,311,167,146,363,378,521,204,246,108,0,36,4637,501411
20231,05014124,201,01,2,,6,1,,,,,,,,,,,6,5,1,1,2,,,3,,,,,,,22,1,11676,56,0,0,0,0,249,391,77,210,27,115,56,20,382,132,193,148,23,272,425,67,207,582,649,419,543,1850,0,51,7088,501412
20231,05014134,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,2677,28,0,0,0,45,7,243,22,124,11,50,53,15,155,149,49,46,14,88,230,65,89,393,598,300,497,3505,0,44,6792,501413
20231,05014144,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,7540,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,97,44,0,227,501414
20231,05014194,201,01,2,,6,1,,,,,,,,,,,7,5,1,2,2,1,2,3,,,,,,,22,1,8604,35,0,0,0,0,85,314,39,130,53,60,30,19,141,76,81,24,28,169,31,129,118,379,498,216,263,68,6,39,2996,501419
20231,05014214,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1363,34,0,1454,501421
20231,05014224,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,3360,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,270,27,0,310,501422
20231,05014234,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,5773,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,58,124,1,306,501423
20231,05014244,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,13448,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,569,126,0,771,501424
20231,05014254,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,5415,34,0,0,0,0,86,70,12,124,21,36,12,10,115,69,76,75,7,89,36,43,207,248,210,188,346,30,0,21,2131,501425
20231,05014274,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,346,42,0,520,501427
20231,05014294,259,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,22,1,2070,6,2,3,0,268,4,15,8,14,4,22,5,3,21,34,246,6,3,7,3,12,16,131,62,26,211,518,0,82,1721,501429
20231,05014314,321,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,4948,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,48,0,117,501431
20231,05014324,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,60,0,99,501432
20231,05014334,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,5162,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,35,0,57,501433
20231,05014344,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,600,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,75,79,0,201,501434
20231,05014354,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,1,1,,,4,,,7,,,22,1,6641,38,0,0,0,0,42,414,9,118,110,32,14,72,88,25,61,32,21,121,3,21,148,179,17,8,1482,27,0,15,3059,501435
20231,05014364,201,01,1,,6,1,,,,,,,,,,,8,5,1,1,4,,,,,,,,,,22,1,3005,35,2,0,0,0,159,240,174,183,52,159,50,82,164,120,154,94,17,166,32,78,210,317,283,175,371,102,0,24,3406,501436
